sigma,N,rule,window,replicate,seed,MSE,PSNR,laplacian_variance,dct_hf_energy,selection_entropy,selection_entropy_normalized,clipping_fraction
0.04,8,maxfocus,3,92,1861644885,0.0026080361319935873,25.836863961392215,0.06604010452761248,0.005439967549993216,2.0792501607304863,0.9999079652178177,1.09375e-05
0.04,8,maxfocus,7,92,1861644885,0.0019928985168454288,27.00514816049228,0.04517553907435713,0.003884023999394707,2.079025818142296,0.9998000792380034,1.09375e-05
0.04,8,single,NA,93,1409689435,0.0015971564296791115,27.966525458406068,0.03221940410931835,0.0028840915197006875,NA,NA,5.46875e-06
0.04,8,mean,NA,93,1409689435,0.00020019004587176612,36.98557520914842,0.004391529064572184,0.00037755371527719976,NA,NA,5.46875e-06
0.04,8,maxfocus,3,93,1409689435,0.0026170918867351118,25.821810289071358,0.06621741372698031,0.005485422077314212,2.079297285180103,0.9999306272877398,5.46875e-06
0.04,8,maxfocus,7,93,1409689435,0.0019935822994080776,27.00365831011858,0.04512292222189515,0.003898723414102749,2.0789094938917945,0.9997441390982257,5.46875e-06
0.04,8,single,NA,94,266881402,0.0015951053268184702,27.97210634647054,0.03220823243161665,0.0028788269824711558,NA,NA,5.46875e-06
0.04,8,mean,NA,94,266881402,0.0001993158675034239,37.00458125810958,0.004384806877638109,0.00037764351684719513,NA,NA,5.46875e-06
0.04,8,maxfocus,3,94,266881402,0.002617635950380503,25.820907534058293,0.06635245063589666,0.005463330305970421,2.0792230807094736,0.999894942480477,5.46875e-06
0.04,8,maxfocus,7,94,266881402,0.0019872047070628824,27.01757392795274,0.04508715241248974,0.0038796620971186836,2.0784117217385987,0.9995047612925896,5.46875e-06
0.04,8,single,NA,95,1570642999,0.0015925248778392415,27.97913774550594,0.0320412442051513,0.0028578320656160307,NA,NA,3.90625e-06
0.04,8,mean,NA,95,1570642999,0.0001996412627114038,36.9974969192723,0.00437121907294101,0.00037580853210923736,NA,NA,3.90625e-06
0.04,8,maxfocus,3,95,1570642999,0.002608593730377948,25.835935538602953,0.06612710466819073,0.005460195708472348,2.0793316429510846,0.9999471498830103,3.90625e-06
0.04,8,maxfocus,7,95,1570642999,0.0019901250834064364,27.011196264415492,0.04511898403625388,0.003882973884261333,2.07894429670511,0.9997608757136188,3.90625e-06
0.04,8,single,NA,96,1855619781,0.001608039120113151,27.937033900138047,0.032328194783448484,0.002891148754268243,NA,NA,4.6875e-06
0.04,8,mean,NA,96,1855619781,0.00020122263279537145,36.96323172993162,0.004404729444972392,0.0003792898380422352,NA,NA,4.6875e-06
0.04,8,maxfocus,3,96,1855619781,0.0026084555095549065,25.836165663096647,0.06575508662211628,0.005434293853730763,2.079293941970583,0.9999290195438082,4.6875e-06
0.04,8,maxfocus,7,96,1855619781,0.00198730177549024,27.017361794534104,0.04501936051300703,0.0038709983585901763,2.0789340541662487,0.9997559500936116,4.6875e-06
0.04,8,single,NA,97,211757060,0.001591903451584334,27.980832756157294,0.032018378969928596,0.0028641678068686604,NA,NA,8.59375e-06
0.04,8,mean,NA,97,211757060,0.00019923591921591644,37.0063236214222,0.004372013161732552,0.00037794119784734844,NA,NA,8.59375e-06
0.04,8,maxfocus,3,97,211757060,0.002601024867211305,25.848554956930066,0.06565113504545256,0.005423530064427358,2.0793983693710936,0.9999792385080913,8.59375e-06
0.04,8,maxfocus,7,97,211757060,0.0019778380503093496,27.03809272261823,0.04467168349224075,0.0038530104363472617,2.0793025944621526,0.9999331805127011,8.59375e-06
0.04,8,single,NA,98,412635412,0.0016064921111271396,27.941214027625495,0.03237219081001775,0.002907991032890897,NA,NA,9.375e-06
0.04,8,mean,NA,98,412635412,0.0001995384079145423,36.99973497270988,0.0043750230762494855,0.00037717142314718167,NA,NA,9.375e-06
0.04,8,maxfocus,3,98,412635412,0.0026113796511524332,25.831299843951573,0.06580673377686784,0.005428823295128619,2.0793924294046944,0.9999763819880689,9.375e-06
0.04,8,maxfocus,7,98,412635412,0.0019779674071823284,27.037808689559704,0.044741850347371125,0.0038531806225286453,2.0791954520081486,0.9998816558836809,9.375e-06
0.04,8,single,NA,99,440885265,0.0015922191525832455,27.979971563174153,0.032130323214646705,0.002867974953822044,NA,NA,7.03125e-06
0.04,8,mean,NA,99,440885265,0.00020003952683694104,36.988841813806616,0.004376020561797351,0.00037633702427348353,NA,NA,7.03125e-06
0.04,8,maxfocus,3,99,440885265,0.002615289557361966,25.82480220294709,0.06571723543029669,0.005438154193916568,2.0793437109528163,0.9999529533650942,7.03125e-06
0.04,8,maxfocus,7,99,440885265,0.0019949240446378675,27.000736351264138,0.04498443845175493,0.0038922613994857597,2.078930134463526,0.9997540651150516,7.03125e-06
0.04,16,single,NA,0,2122685562,0.001598487007663497,27.962908892784245,0.03219772277553487,0.002881873189933165,NA,NA,6.640625e-06
0.04,16,mean,NA,0,2122685562,9.982014963540277e-05,40.007817834402324,0.002390350663963019,0.00019782951142032892,NA,NA,6.640625e-06
0.04,16,maxfocus,3,0,2122685562,0.002954053851724905,25.295815918630026,0.07710988262958694,0.00625453631426976,2.772390066088014,0.9999283499387508,6.640625e-06
0.04,16,maxfocus,7,0,2122685562,0.0020817596893489936,26.81569405283327,0.0478442902004266,0.004079456844727057,2.771476965338015,0.999599018457787,6.640625e-06
0.04,16,single,NA,1,253541588,0.0016055990776709219,27.943628899989864,0.03224815110394002,0.002886433979768594,NA,NA,7.8125e-06
0.04,16,mean,NA,1,253541588,0.00010052438022613342,39.977285958196795,0.002406235233293359,0.0001985341245575971,NA,NA,7.8125e-06
0.04,16,maxfocus,3,1,253541588,0.0029529500693493732,25.297438963432093,0.0767609498379321,0.006247342833291793,2.7723599901051124,0.9999175023209054,7.8125e-06
0.04,16,maxfocus,7,1,253541588,0.0020978820057421447,26.782189421177513,0.048155895976525524,0.004121035477300517,2.7714510841263036,0.9995896837838399,7.8125e-06
0.04,16,single,NA,2,1346975775,0.0016028090884751614,27.951182036342587,0.03234490380859633,0.0028881386720037046,NA,NA,7.421875e-06
0.04,16,mean,NA,2,1346975775,9.923994282598179e-05,40.03313494605066,0.0023859535632267522,0.00019739864118136272,NA,NA,7.421875e-06
0.04,16,maxfocus,3,2,1346975775,0.002953364097122568,25.296830089699746,0.07696607060120869,0.006236972366784022,2.7720143119398264,0.9997928252772049,7.421875e-06
0.04,16,maxfocus,7,2,1346975775,0.0020914294580517134,26.795567791806683,0.04829685440110264,0.004108885120167663,2.770159706295204,0.9991239176856296,7.421875e-06
0.04,16,single,NA,3,1372940182,0.00161246179275503,27.925105671685056,0.03276032454999047,0.0029128844646951696,NA,NA,4.296875e-06
0.04,16,mean,NA,3,1372940182,9.982962663617651e-05,40.007405531496616,0.002393448966847442,0.0001973213334000045,NA,NA,4.296875e-06
0.04,16,maxfocus,3,3,1372940182,0.002941057948024652,25.31496418451308,0.07655085129267811,0.006215262740189387,2.7723700007233507,0.9999211128882275,4.296875e-06
0.04,16,maxfocus,7,3,1372940182,0.0020938039663004,26.79063981845023,0.048294501197903114,0.004123158560348846,2.770960285111177,0.9994126654575408,4.296875e-06
0.04,16,single,NA,4,1671238079,0.0016008358072234405,27.95653210037992,0.032392839191219235,0.0028965218931042733,NA,NA,5.46875e-06
0.04,16,mean,NA,4,1671238079,9.946124439597369e-05,40.0234611145284,0.0023850807877496493,0.00019716279761072472,NA,NA,5.46875e-06
0.04,16,maxfocus,3,4,1671238079,0.0029560003442253525,25.29295519703747,0.07723918101737229,0.006252327895858221,2.772401649656816,0.9999325278280674,5.46875e-06
0.04,16,maxfocus,7,4,1671238079,0.002096061978225787,26.785958798927464,0.048355050851811694,0.004121816754722194,2.7713410015486093,0.999549979886608,5.46875e-06
0.04,16,single,NA,5,1426546399,0.0015936372473474947,27.976105282373695,0.03227104364060616,0.0028831869118971162,NA,NA,4.6875e-06
0.04,16,mean,NA,5,1426546399,9.955780994451317e-05,40.019246654932786,0.002382199073348287,0.0001969025486038747,NA,NA,4.6875e-06
0.04,16,maxfocus,3,5,1426546399,0.002952863266224143,25.29756662787443,0.0769611871212411,0.006246154047559278,2.7721278229312927,0.9998337657133236,4.6875e-06
0.04,16,maxfocus,7,5,1426546399,0.002087608068667682,26.80351033252159,0.048217585593233005,0.00411052570256438,2.771027463495871,0.9994368949381541,4.6875e-06
0.04,16,single,NA,6,1683798865,0.0016060261690120437,27.942473824913762,0.03229040613385703,0.0028964685501107704,NA,NA,6.25e-06
0.04,16,mean,NA,6,1683798865,0.00010045974018456052,39.98007949375331,0.0024056360618806456,0.00019861650531920993,NA,NA,6.25e-06
0.04,16,maxfocus,3,6,1683798865,0.0029530763071585185,25.297253307695282,0.07705263869988177,0.006239785745451589,2.7725085964986147,0.999971100747643,6.25e-06
0.04,16,maxfocus,7,6,1683798865,0.0020832698660745324,26.812544680476535,0.04802116160580744,0.004098630741702582,2.7720732420987924,0.9998140798392297,6.25e-06
0.04,16,single,NA,7,504354946,0.0016014883359657275,27.95476220062394,0.03235801232735838,0.0028918437783755787,NA,NA,7.8125e-06
0.04,16,mean,NA,7,504354946,9.983739297956728e-05,40.007067681000585,0.00238884862614447,0.00019841100758164948,NA,NA,7.8125e-06
0.04,16,maxfocus,3,7,504354946,0.0029477069359756677,25.305156966662295,0.07696014780648003,0.006224893779823154,2.7723022634003653,0.999896681813239,7.8125e-06
0.04,16,maxfocus,7,7,504354946,0.002086061785032944,26.806728327735826,0.04806223833894002,0.004102536404787829,2.7714848639275345,0.9996018672717694,7.8125e-06
0.04,16,single,NA,8,227713090,0.001591815588658854,27.98107246564941,0.03191495179638197,0.002869864119635515,NA,NA,5.859375e-06
0.04,16,mean,NA,8,227713090,0.00010053013393079884,39.977037388578964,0.00240464288584039,0.00019880842085299522,NA,NA,5.859375e-06
0.04,16,maxfocus,3,8,227713090,0.0029623811942156514,25.28359057937514,0.07735685585521061,0.006264937404604858,2.7722440123346046,0.9998756721823141,5.859375e-06
0.04,16,maxfocus,7,8,227713090,0.0020928163487575814,26.79268880701263,0.04807030823600981,0.00410411272774942,2.7710758964192905,0.9994543634227624,5.859375e-06
0.04,16,single,NA,9,1781466980,0.0016018613128381122,27.95375087300726,0.03241821604474615,0.0029039936045746487,NA,NA,5.859375e-06
0.04,16,mean,NA,9,1781466980,9.986158789053105e-05,40.00601532546754,0.0023930079830341167,0.000198076021013167,NA,NA,5.859375e-06
0.04,16,maxfocus,3,9,1781466980,0.0029267102473755683,25.33620271824787,0.07639064471363946,0.006191998930267731,2.772345407758426,0.9999122428510931,5.859375e-06
0.04,16,maxfocus,7,9,1781466980,0.002100603066861447,26.77656004784852,0.04868806977998812,0.004145036846211606,2.7714171390632814,0.9995774406903187,5.859375e-06
0.04,16,single,NA,10,1305625467,0.0016035405573453525,27.949200512587478,0.03228422421179637,0.002886514724734417,NA,NA,4.296875e-06
0.04,16,mean,NA,10,1305625467,0.00010045183673550176,39.98042117882378,0.0024025502921884508,0.00019864370097173552,NA,NA,4.296875e-06
0.04,16,maxfocus,3,10,1305625467,0.0029567046162938832,25.291920606349755,0.07702339159492802,0.006238489258727362,2.772449935918871,0.9999499434157698,4.296875e-06
0.04,16,maxfocus,7,10,1305625467,0.002099242853416808,26.779373166353743,0.048464493367095775,0.0041301191351153085,2.7721141648786967,0.9998288396121365,4.296875e-06
0.04,16,single,NA,11,1772572952,0.001598752560618325,27.962187469314173,0.03239181811513385,0.0028998702486947546,NA,NA,6.640625e-06
0.04,16,mean,NA,11,1772572952,9.969479584627313e-05,40.01327511640561,0.0023791010849815576,0.00019729568175943593,NA,NA,6.640625e-06
0.04,16,maxfocus,3,11,1772572952,0.0029532409612923888,25.297011165668263,0.07683342907743199,0.0062244688007426,2.772358524399504,0.9999169736793522,6.640625e-06
0.04,16,maxfocus,7,11,1772572952,0.0020974908908076378,26.782999165925006,0.04833604018956442,0.0041352841485630945,2.77147349122271,0.9995977654355565,6.640625e-06
0.04,16,single,NA,12,872490824,0.0015952736067442453,27.971648199994718,0.03211291517246578,0.002875920166789584,NA,NA,5.46875e-06
0.04,16,mean,NA,12,872490824,9.927794639106888e-05,40.0314721499292,0.00237804801128432,0.00019647153311239652,NA,NA,5.46875e-06
0.04,16,maxfocus,3,12,872490824,0.0029579455066319335,25.29009831146107,0.0767792002047331,0.006242715027459875,2.77239700729585,0.9999308534502815,5.46875e-06
0.04,16,maxfocus,7,12,872490824,0.002085649836451154,26.807586042806825,0.04776588594867233,0.004082874849537647,2.771082902853,0.9994568904595542,5.46875e-06
0.04,16,single,NA,13,1903626972,0.0016111908269434902,27.92853019369383,0.03249259616373619,0.0029047607436848226,NA,NA,6.640625e-06
0.04,16,mean,NA,13,1903626972,9.98135613037541e-05,40.00810448699898,0.002391400029373135,0.00019671589512773366,NA,NA,6.640625e-06
0.04,16,maxfocus,3,13,1903626972,0.002952335123015405,25.29834346775923,0.07726846598116074,0.006270401643739069,2.772395847431219,0.9999304351175438,6.640625e-06
0.04,16,maxfocus,7,13,1903626972,0.002108025362690634,26.76124168217401,0.04845480890566533,0.004154530861605377,2.770945068660092,0.9994071772829108,6.640625e-06
0.04,16,single,NA,14,434249120,0.0016061391198169289,27.942168399091006,0.032396026708924074,0.0029029830426117536,NA,NA,4.296875e-06
0.04,16,mean,NA,14,434249120,0.0001006373962628027,39.97240608020876,0.0024017777789595743,0.00019823735274274027,NA,NA,4.296875e-06
0.04,16,maxfocus,3,14,434249120,0.0029552684268041433,25.29403066056713,0.07679391247855884,0.006228710027607963,2.7724400024179503,0.9999463606626406,4.296875e-06
0.04,16,maxfocus,7,14,434249120,0.002086343447491882,26.80614197792057,0.04790832113107745,0.004104695925266413,2.7715515643406334,0.9996259243605702,4.296875e-06
0.04,16,single,NA,15,1078906416,0.0015990412132738697,27.961403427160775,0.03237704609361431,0.0028895224031525767,NA,NA,5.46875e-06
0.04,16,mean,NA,15,1078906416,9.96147112458644e-05,40.01676519597303,0.0023873319341021,0.0001973682308969672,NA,NA,5.46875e-06
0.04,16,maxfocus,3,15,1078906416,0.0029506537421679874,25.300817517636123,0.07687577681996174,0.006249402692199324,2.772180489820374,0.9998527612782478,5.46875e-06
0.04,16,maxfocus,7,15,1078906416,0.0021064386780555787,26.764511793900773,0.04862180890232969,0.0041538966404229705,2.771286599762762,0.9995303585899437,5.46875e-06
0.04,16,single,NA,16,136409954,0.0015929738404044603,27.977913560640758,0.03219439293502476,0.0028754360828754525,NA,NA,4.296875e-06
0.04,16,mean,NA,16,136409954,9.978637750247849e-05,40.00928743074483,0.002396797450009192,0.00019811401033376704,NA,NA,4.296875e-06
0.04,16,maxfocus,3,16,136409954,0.002945788831067923,25.307983887863177,0.07675709676498547,0.006225574854186377,2.7725153702615346,0.9999735438661861,4.296875e-06
0.04,16,maxfocus,7,16,136409954,0.0020988432497183974,26.78019995111913,0.04836820912618577,0.004129968197037924,2.7718274129328258,0.9997254157095682,4.296875e-06
0.04,16,single,NA,17,1678826509,0.0016022625518195078,27.952663175503567,0.03213121658990261,0.0028835934761721922,NA,NA,8.984375e-06
0.04,16,mean,NA,17,1678826509,0.00010029046394514737,39.987403596305214,0.0023971509932911735,0.00019792549300021473,NA,NA,8.984375e-06
0.04,16,maxfocus,3,17,1678826509,0.002947086486615844,25.306071189485554,0.07664839297051668,0.006245078862673133,2.772406669839521,0.9999343384762407,8.984375e-06
0.04,16,maxfocus,7,17,1678826509,0.0020991192670018572,26.779628851292433,0.04846036076417667,0.004146234732109282,2.7716816026537376,0.9996728257679305,8.984375e-06
0.04,16,single,NA,18,1893278375,0.0015942269173440157,27.974498624026136,0.032331149948201895,0.002881591056091786,NA,NA,6.640625e-06
0.04,16,mean,NA,18,1893278375,9.972109579285378e-05,40.012129578640625,0.002388830121574588,0.000197236749146561,NA,NA,6.640625e-06
0.04,16,maxfocus,3,18,1893278375,0.002949144568941405,25.30303937534811,0.0768082485309784,0.0062507104089525025,2.77238493302794,0.9999264985786726,6.640625e-06
0.04,16,maxfocus,7,18,1893278375,0.002103249727302428,26.771091587209494,0.0485619572790495,0.004144689232006059,2.771847472568338,0.9997326506937371,6.640625e-06
0.04,16,single,NA,19,892079271,0.0015969855164171187,27.9669902260206,0.03221098388916184,0.00287732704157148,NA,NA,7.8125e-06
0.04,16,mean,NA,19,892079271,9.974811658971738e-05,40.010952957656755,0.0023910500804838076,0.00019805310476639023,NA,NA,7.8125e-06
0.04,16,maxfocus,3,19,892079271,0.002942279767675896,25.313160346060535,0.07655774922600125,0.0062200123539808295,2.772444767151682,0.9999480791770721,7.8125e-06
0.04,16,maxfocus,7,19,892079271,0.0021008430227560815,26.776063973312134,0.04836476397982049,0.004143498658021667,2.7718356606756074,0.9997283904539707,7.8125e-06
0.04,16,single,NA,20,171296685,0.001605340452900765,27.944328504013775,0.0325641556180229,0.0029157822551579447,NA,NA,7.8125e-06
0.04,16,mean,NA,20,171296685,9.96918567305637e-05,40.01340315323435,0.0023808400056679483,0.00019718141969839653,NA,NA,7.8125e-06
0.04,16,maxfocus,3,20,171296685,0.002951870336230335,25.299027232366775,0.07701487855366536,0.006244244419255333,2.772158222447633,0.999844730021191,7.8125e-06
0.04,16,maxfocus,7,20,171296685,0.002089234487676686,26.800128137348832,0.04835628180452377,0.004135688744005116,2.7707691221579145,0.9993437179963724,7.8125e-06
0.04,16,single,NA,21,569103983,0.0016026301826648091,27.95166682360402,0.03244057054318759,0.0029040605962175146,NA,NA,3.90625e-06
0.04,16,mean,NA,21,569103983,0.00010013358657390758,39.99420228043541,0.0024053154671098385,0.00019862537662318461,NA,NA,3.90625e-06
0.04,16,maxfocus,3,21,569103983,0.002964538080099728,25.280429666814854,0.07746047238743152,0.006287507639398502,2.77220965528194,0.9998632804949394,3.90625e-06
0.04,16,maxfocus,7,21,569103983,0.0020977811751571895,26.782398161320717,0.04842315744807867,0.004134088894764154,2.7710535885564704,0.9994463175619965,3.90625e-06
0.04,16,single,NA,22,1559350383,0.001600496974747713,27.95745142420578,0.032334424514593244,0.0028901754858216212,NA,NA,7.8125e-06
0.04,16,mean,NA,22,1559350383,0.0001009612053318801,39.95845473216228,0.002418091705131284,0.0002000598115117892,NA,NA,7.8125e-06
0.04,16,maxfocus,3,22,1559350383,0.002956662328966382,25.291982720381093,0.07714616097839648,0.006274591143047741,2.772367322235808,0.9999201468280537,7.8125e-06
0.04,16,maxfocus,7,22,1559350383,0.0020895294419214705,26.799515051741245,0.04828624608459193,0.00412328055418247,2.7714936317883394,0.999605029609095,7.8125e-06
0.04,16,single,NA,23,1197804461,0.0015900984523144338,27.98575985130376,0.032122157853830074,0.0028813029744478016,NA,NA,4.296875e-06
0.04,16,mean,NA,23,1197804461,0.00010054824290816811,39.97625514345751,0.0024028327480330822,0.00019941713376478564,NA,NA,4.296875e-06
0.04,16,maxfocus,3,23,1197804461,0.00294335938121663,25.311567077439314,0.07619739431116959,0.006193238611701209,2.77225689048241,0.9998803169923078,4.296875e-06
0.04,16,maxfocus,7,23,1197804461,0.002094002231265583,26.790228598941326,0.048066769226628295,0.0041142954191557895,2.771122748539506,0.9994712617531348,4.296875e-06
0.04,16,single,NA,24,480817165,0.0015959272203796043,27.969869178150088,0.03230681588706803,0.0028884839051275643,NA,NA,7.421875e-06
0.04,16,mean,NA,24,480817165,9.967825862986422e-05,40.013995577038344,0.002389250250158982,0.00019746715586140595,NA,NA,7.421875e-06
0.04,16,maxfocus,3,24,480817165,0.0029550120968096375,25.294407369258998,0.07711106372904088,0.006253886693122502,2.772339397321455,0.9999100750441902,7.421875e-06
0.04,16,maxfocus,7,24,480817165,0.002099937531289921,26.77793624418272,0.048370494467126886,0.0041313293315657995,2.7713145515738695,0.9995404400747607,7.421875e-06
0.04,16,single,NA,25,1446394028,0.0015898118804720295,27.986542619099936,0.0319639736400056,0.0028664069925071357,NA,NA,5.46875e-06
0.04,16,mean,NA,25,1446394028,9.961462544362662e-05,40.0167689367312,0.0023897365586530326,0.00019756819554691185,NA,NA,5.46875e-06
0.04,16,maxfocus,3,25,1446394028,0.0029407588481967367,25.31540587594759,0.07659010033223776,0.006210679075663001,2.7723852698846416,0.9999266200740458,5.46875e-06
0.04,16,maxfocus,7,25,1446394028,0.0020902354573792844,26.798047894483506,0.04802187576146303,0.004109196829882298,2.771383048034278,0.9995651449506983,5.46875e-06
0.04,16,single,NA,26,982109059,0.001599460884745413,27.960263762406687,0.03226739174943443,0.0028827674431503385,NA,NA,8.203125e-06
0.04,16,mean,NA,26,982109059,0.00010074358642267718,39.96782592530781,0.002408821795592115,0.00019913060134294945,NA,NA,8.203125e-06
0.04,16,maxfocus,3,26,982109059,0.0029638732176992372,25.281403776263282,0.07739400510213579,0.006272388684215726,2.772461280367085,0.9999540350605649,8.203125e-06
0.04,16,maxfocus,7,26,982109059,0.002109003947085217,26.759226074602648,0.04843018573422358,0.00415482893053879,2.7709629719554054,0.9994136345317518,8.203125e-06
0.04,16,single,NA,27,58470931,0.0015950695804255526,27.972203673179223,0.03228601549502132,0.002887625963284638,NA,NA,4.6875e-06
0.04,16,mean,NA,27,58470931,0.0001000919251119143,39.99600957693429,0.0023938767104699442,0.00019813782605691125,NA,NA,4.6875e-06
0.04,16,maxfocus,3,27,58470931,0.002964319921945027,25.280749272657253,0.07744702566525206,0.0062760125738343725,2.772212374948029,0.9998642614071344,4.6875e-06
0.04,16,maxfocus,7,27,58470931,0.002089809346032074,26.798933329047557,0.04804468234926858,0.004103916863628106,2.7715393956595946,0.999621535436623,4.6875e-06
0.04,16,single,NA,28,1299257450,0.0016052401499862061,27.94459986304638,0.0324427517858536,0.0029037176476862893,NA,NA,5.46875e-06
0.04,16,mean,NA,28,1299257450,9.945299837584685e-05,40.023821189401964,0.002392503962171949,0.0001969273607773807,NA,NA,5.46875e-06
0.04,16,maxfocus,3,28,1299257450,0.0029490963319822785,25.303110410239785,0.07712958091681484,0.006247508058168431,2.772390993822031,0.9999286845480673,5.46875e-06
0.04,16,maxfocus,7,28,1299257450,0.0021000827298512073,26.77763596499333,0.04821897492380314,0.004119879953588526,2.7715659604588834,0.999631116662672,5.46875e-06
0.04,16,single,NA,29,1835485457,0.0016011300509646488,27.955733913021525,0.03231192066639764,0.002872643483244215,NA,NA,5.46875e-06
0.04,16,mean,NA,29,1835485457,0.00010020333686617093,39.991178158097405,0.0023971521927198315,0.00019837728240211706,NA,NA,5.46875e-06
0.04,16,maxfocus,3,29,1835485457,0.0029586350444023002,25.289086029290626,0.0768985921290295,0.006247736139716008,2.7724647196773438,0.9999552755295286,5.46875e-06
0.04,16,maxfocus,7,29,1835485457,0.002092888888205059,26.79253827810541,0.04836365351381761,0.004134399290650983,2.7720311976172045,0.9997989154979589,5.46875e-06
0.04,16,single,NA,30,436751079,0.0016070331283775808,27.93975170328578,0.03250472601564773,0.002902057263680723,NA,NA,5.46875e-06
0.04,16,mean,NA,30,436751079,9.962746917444563e-05,40.016209018764044,0.0023838669590529305,0.00019765096694892602,NA,NA,5.46875e-06
0.04,16,maxfocus,3,30,436751079,0.00295190105901093,25.298982031652898,0.0772937096566624,0.006258799677692045,2.7723107253958443,0.9998997338329674,5.46875e-06
0.04,16,maxfocus,7,30,436751079,0.0020912715008490246,26.79589580923949,0.04817741744413911,0.004127074885227464,2.7715171878052125,0.9996135256462765,5.46875e-06
0.04,16,single,NA,31,468874051,0.0015954100730956298,27.971276702288552,0.03221867942736443,0.00288086002319109,NA,NA,3.125e-06
0.04,16,mean,NA,31,468874051,0.00010010890771515202,39.99527277171845,0.0023907309781067963,0.00019827311460091513,NA,NA,3.125e-06
0.04,16,maxfocus,3,31,468874051,0.0029447631599009215,25.309496287153635,0.0764848838834683,0.00619379732939725,2.772355684123535,0.9999159492663383,3.125e-06
0.04,16,maxfocus,7,31,468874051,0.002095657832361433,26.78679625146364,0.048502680496209316,0.0041332718552967345,2.7713641438621313,0.9995583267118462,3.125e-06
0.04,16,single,NA,32,540831670,0.001595369675352983,27.971386672377978,0.03222945745373579,0.002890149583811752,NA,NA,3.125e-06
0.04,16,mean,NA,32,540831670,9.9635479279057e-05,40.01585985759172,0.0023822894084844933,0.00019725582961654264,NA,NA,3.125e-06
0.04,16,maxfocus,3,32,540831670,0.0029526192322035663,25.297925557491517,0.076812445263112,0.006216269688007964,2.7722521164577087,0.9998785951268674,3.125e-06
0.04,16,maxfocus,7,32,540831670,0.0020932010722864137,26.791890514558037,0.04795706516121811,0.0041158098778121864,2.770493789291953,0.9992444126562933,3.125e-06
0.04,16,single,NA,33,436890612,0.0015999366714390657,27.95897207212118,0.032312988104513364,0.0028918608337278563,NA,NA,8.59375e-06
0.04,16,mean,NA,33,436890612,0.00010017206874363931,39.99253357126739,0.0023997442592699784,0.00019783862950839125,NA,NA,8.59375e-06
0.04,16,maxfocus,3,33,436890612,0.0029642658562573513,25.28082848355407,0.07735021572142546,0.006296902103141402,2.7722903577741684,0.9998923877662708,8.59375e-06
0.04,16,maxfocus,7,33,436890612,0.002097619994564929,26.78273185928671,0.04809612173459138,0.004116112381850314,2.7712322049206897,0.9995107397977167,8.59375e-06
0.04,16,single,NA,34,1722514213,0.0016070124775319627,27.939807511755216,0.032449828026470444,0.0029033487763463657,NA,NA,4.296875e-06
0.04,16,mean,NA,34,1722514213,9.979474612472865e-05,40.008923223308734,0.0023907372917744197,0.00019763319190086118,NA,NA,4.296875e-06
0.04,16,maxfocus,3,34,1722514213,0.0029281756462946453,25.334028757254643,0.0760865946682211,0.006158118465056639,2.772397113629941,0.999930891802198,4.296875e-06
0.04,16,maxfocus,7,34,1722514213,0.0020932711052629354,26.791745213531456,0.04833698221023471,0.004126075619769997,2.771747135250127,0.9996964616558873,4.296875e-06
0.04,16,single,NA,35,2097894500,0.0015914286155944478,27.98212837123856,0.03212293881128263,0.002868730799781921,NA,NA,4.6875e-06
0.04,16,mean,NA,35,2097894500,0.0001000036831370231,39.99984004633711,0.0023993005860807725,0.00019852626463251417,NA,NA,4.6875e-06
0.04,16,maxfocus,3,35,2097894500,0.0029551520312383816,25.29420171422497,0.0769980975646249,0.006262639588559944,2.7724501417733998,0.9999500176620969,4.6875e-06
0.04,16,maxfocus,7,35,2097894500,0.00209631716063695,26.785430104792162,0.048356008322293524,0.004130533746489941,2.772230351609463,0.9998707451172099,4.6875e-06
0.04,16,single,NA,36,1288650325,0.0015981120917957301,27.963927624806807,0.032309972690553745,0.0028951621842590834,NA,NA,3.125e-06
0.04,16,mean,NA,36,1288650325,0.00010094337137459763,39.95922194500953,0.002419873811848769,0.00019966291081895658,NA,NA,3.125e-06
0.04,16,maxfocus,3,36,1288650325,0.0029633514781285293,25.28216834527749,0.07701973028979908,0.006255941202178552,2.772406938255748,0.9999344352869306,3.125e-06
0.04,16,maxfocus,7,36,1288650325,0.002101518202320572,26.774668439963282,0.048587334856610716,0.004138725462944652,2.772148505902943,0.9998412255184814,3.125e-06
0.04,16,single,NA,37,2028954041,0.0015907517434479766,27.983975921090753,0.03205556395677196,0.002869707996487323,NA,NA,6.25e-06
0.04,16,mean,NA,37,2028954041,0.00010000967615711631,39.99957979016559,0.0023862542202717314,0.0001969476835524409,NA,NA,6.25e-06
0.04,16,maxfocus,3,37,2028954041,0.0029543644170136356,25.295359360596535,0.07726367827830319,0.006272272561685944,2.772384344488573,0.999926286307966,6.25e-06
0.04,16,maxfocus,7,37,2028954041,0.00208702561724571,26.804722201438544,0.048042561288480216,0.004100571938090516,2.771920678571174,0.9997590541780508,6.25e-06
0.04,16,single,NA,38,555416281,0.001598455964266418,27.962993235709156,0.03217831454503037,0.0028824976502081425,NA,NA,7.03125e-06
0.04,16,mean,NA,38,555416281,9.960554124691723e-05,40.01716500270902,0.002393118311260179,0.0001966159703249952,NA,NA,7.03125e-06
