sigma,N,rule,window,MSE_mean,MSE_std,MSE_median,MSE_P05,MSE_P95,PSNR_mean,PSNR_std,PSNR_median,PSNR_P05,PSNR_P95,laplacian_variance_mean,laplacian_variance_std,laplacian_variance_median,laplacian_variance_P05,laplacian_variance_P95,dct_hf_energy_mean,dct_hf_energy_std,dct_hf_energy_median,dct_hf_energy_P05,dct_hf_energy_P95,selection_entropy_mean,selection_entropy_std,selection_entropy_median,selection_entropy_P05,selection_entropy_P95,selection_entropy_normalized_mean,selection_entropy_normalized_std,selection_entropy_normalized_median,selection_entropy_normalized_P05,selection_entropy_normalized_P95,clipping_fraction_mean,clipping_fraction_std,clipping_fraction_median,clipping_fraction_P05,clipping_fraction_P95
0.04,128,maxfocus,7.0,0.0023745431169472577,7.691818745371149e-06,0.0023740667197714,0.002363037693906185,0.002386894549895335,26.24422195748339,0.014067694418377762,26.245070809094926,26.221667679705682,26.26529353966165,0.056580572388725076,0.00027985725353783076,0.056573216173316704,0.05610111664975279,0.05700838713406682,0.004752295697806343,2.046687612046506e-05,0.0047515627000675,0.00471814152093551,0.0047839074213376995,4.846206587748631,0.0006431459401997355,4.846206303772467,4.845055355517243,4.847242403505547,0.9987997444669108,0.00013255192264199868,0.9987996859396244,0.9985624763196056,0.9990132253605933,6.0288085937499985e-06,5.849278031616321e-07,5.9814453125e-06,5.078125e-06,7.0361328125e-06
0.0,1,mean,NA,0.0,0.0,0.0,0.0,0.0,,,,,,0.0004025932333716999,5.448320913670614e-20,0.0004025932333717,0.0004025932333717,0.0004025932333717,1.785111749184063e-05,3.405200571044134e-21,1.7851117491840634e-05,1.7851117491840634e-05,1.7851117491840634e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.0,2,mean,NA,0.0,0.0,0.0,0.0,0.0,,,,,,0.0004025932333716999,5.448320913670614e-20,0.0004025932333717,0.0004025932333717,0.0004025932333717,1.785111749184063e-05,3.405200571044134e-21,1.7851117491840634e-05,1.7851117491840634e-05,1.7851117491840634e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.0,4,mean,NA,0.0,0.0,0.0,0.0,0.0,,,,,,0.0004025932333716999,5.448320913670614e-20,0.0004025932333717,0.0004025932333717,0.0004025932333717,1.785111749184063e-05,3.405200571044134e-21,1.7851117491840634e-05,1.7851117491840634e-05,1.7851117491840634e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.0,8,mean,NA,4.141170677607893e-33,6.876747788628433e-49,4.141170677607892e-33,4.141170677607892e-33,4.141170677607892e-33,323.82876869759446,5.712978550373078e-14,323.8287686975945,323.8287686975945,323.8287686975945,0.0004025932333716999,5.448320913670614e-20,0.0004025932333717,0.0004025932333717,0.0004025932333717,1.7851117491840647e-05,3.405200571044134e-21,1.7851117491840644e-05,1.7851117491840644e-05,1.7851117491840644e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.0,16,mean,NA,1.6122178638996727e-32,0.0,1.6122178638996727e-32,1.6122178638996727e-32,1.6122178638996727e-32,317.92576271032056,1.1425957100746156e-13,317.92576271032044,317.92576271032044,317.92576271032044,0.0004025932333716999,5.448320913670614e-20,0.0004025932333717,0.0004025932333717,0.0004025932333717,1.7851117491840654e-05,3.405200571044134e-21,1.7851117491840657e-05,1.7851117491840657e-05,1.7851117491840657e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.0,32,mean,NA,5.2583881938723467e-33,1.3753495577256866e-48,5.258388193872345e-33,5.258388193872345e-33,5.258388193872345e-33,322.79147355804116,1.1425957100746156e-13,322.79147355804105,322.79147355804105,322.79147355804105,0.0004025932333716999,5.448320913670614e-20,0.0004025932333717,0.0004025932333717,0.0004025932333717,1.7851117491840654e-05,3.405200571044134e-21,1.7851117491840657e-05,1.7851117491840657e-05,1.7851117491840657e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.0,64,mean,NA,3.4158977319152893e-31,4.401118584722197e-47,3.415897731915289e-31,3.415897731915289e-31,3.415897731915289e-31,304.66495140070174,1.1425957100746156e-13,304.66495140070185,304.66495140070185,304.66495140070185,0.0004025932333716999,5.448320913670614e-20,0.0004025932333717,0.0004025932333717,0.0004025932333717,1.785111749184062e-05,3.405200571044134e-21,1.7851117491840617e-05,1.7851117491840617e-05,1.7851117491840617e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.0,128,mean,NA,5.607523121417985e-31,2.6406711508333185e-46,5.607523121417982e-31,5.607523121417982e-31,5.607523121417982e-31,302.5122892702122,5.712978550373078e-14,302.51228927021225,302.51228927021225,302.51228927021225,0.0004025932333716999,5.448320913670614e-20,0.0004025932333717,0.0004025932333717,0.0004025932333717,1.7851117491840637e-05,3.405200571044134e-21,1.785111749184064e-05,1.785111749184064e-05,1.785111749184064e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.01,1,mean,NA,9.997651534787683e-05,3.95078387722222e-07,9.999251199941976e-05,9.941647909799641e-05,0.000100610384324715,40.001053626702536,0.017166230910388484,40.0003252165287,39.97357192073455,40.02541621845428,0.0023938844320099376,9.769714146072098e-06,0.00239315952067355,0.0023767466099364797,0.00240896219226414,0.000197920056236653,9.574062799791463e-07,0.0001979183138044,0.000196440279242035,0.00019933612370455999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.01,2,mean,NA,5.001535925400159e-05,2.078977927861965e-07,5.0030009379379896e-05,4.971561109839132e-05,5.0321475547623315e-05,43.00900320886315,0.01804926129334484,43.00769416104455,42.98246661452682,43.03507218187733,0.0013991353077257502,6.033116900477196e-06,0.0013992096712145,0.001389101254657475,0.00140841220587322,0.000107974675353423,5.722256819431587e-07,0.0001080293773778,0.00010705672392081,0.00010875675546522999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.01,4,mean,NA,2.5006290304132002e-05,8.871801259164808e-08,2.5009762380513507e-05,2.4861985937154433e-05,2.5154960766891382e-05,46.01953435208152,0.015399474061684343,46.018904368450706,45.99376356521343,46.044641844565916,0.000900281975428218,2.8032534054285675e-06,0.00090026890414965,0.0008954900470899901,0.000905073751480565,6.285316088259662e-05,2.678713538190273e-07,6.283773281592304e-05,6.240714360382469e-05,6.329674219451034e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.01,8,mean,NA,1.2500411351933102e-05,4.290439397234555e-08,1.2500292456569686e-05,1.2437620102926444e-05,1.2562069637129809e-05,49.0307822838611,0.014908331027888461,49.03079849425564,49.00938804253783,49.05262712498552,0.0006515416567407059,1.6292484862447204e-06,0.00065168493073445,0.00064871326952913,0.00065378274316069,4.037651874413685e-05,1.571689485413367e-07,4.03866366978018e-05,4.015059086891096e-05,4.0652011747449845e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.01,16,mean,NA,6.245976804982243e-06,1.8387742078962475e-08,6.244986283462258e-06,6.216044935848191e-06,6.277724287597122e-06,52.04401495781158,0.012784037808386134,52.04468511430784,52.02197762494612,52.064858554070355,0.000527172447198217,1.0714995168755896e-06,0.00052706496546775,0.000525582170184285,0.000528899109323405,2.911139739027836e-05,9.506078241117442e-08,2.910954540838271e-05,2.8956821051328863e-05,2.92818080223371e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.01,32,mean,NA,3.1255152882235103e-06,1.0351336851105545e-08,3.126653420517577e-06,3.1086162143230947e-06,3.1411413197445017e-06,55.050807313738595,0.014387737120845496,55.04920256245039,55.02912528220331,55.07432892586101,0.00046490600717881013,6.551853700688451e-07,0.00046492856120045,0.000463866320558235,0.00046595323091677,2.3487922505478664e-05,6.068749418002966e-08,2.348617449814819e-05,2.339027505345696e-05,2.358903304232451e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.01,64,mean,NA,1.5635840159215054e-06,5.652847650327749e-09,1.5637590385753162e-06,1.5534893998006594e-06,1.5715059327926533e-06,58.05881590482328,0.01571267767755973,58.05830167273666,58.036839758033324,58.08691706793083,0.00043370034261084803,5.069119295393913e-07,0.0004337870474851,0.00043280066159686,0.000434334800298075,2.065953582600172e-05,4.807753920393637e-08,2.066271993818802e-05,2.0577022230453162e-05,2.0729660270649368e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.01,128,mean,NA,7.811686660728904e-07,2.8859253960458235e-09,7.815304818634846e-07,7.76160956869795e-07,7.861441539441071e-07,61.07258119070032,0.01604331885309078,61.07054078622735,61.04497810813074,61.100482087768455,0.00041810715104996293,3.7002943905995253e-07,0.00041810610944545,0.00041753306939693003,0.00041866757133255,1.9258167416673146e-05,3.1416482783080044e-08,1.9257873847618576e-05,1.920452129154984e-05,1.9310540864769018e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.02,1,mean,NA,0.0004003720414674699,1.111795588484433e-06,0.0004003324703695,0.000398530448515245,0.0004021225443223,33.97537914331562,0.012055001900328561,33.975791835037846,33.956415889565314,33.99538492050707,0.00838158606174435,3.0773186149154825e-05,0.00838468081163795,0.00832717983008561,0.008426439804257856,0.0007384272411799461,3.001445192808123e-06,0.0007384545558981499,0.000733565761943055,0.00074334407472473,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.02,2,mean,NA,0.00019993503857657001,7.068705975341053e-07,0.0001999431604489,0.00019875450374416,0.0002010194819172,36.991137758670064,0.015352506682296612,36.99093448875593,36.967618508996345,37.016830218355274,0.0043868985218452495,2.0168400736505083e-05,0.004385169773349001,0.00435997302994929,0.004419920354507045,0.00037800068315169507,1.88896386549878e-06,0.0003779447020871,0.00037545020259161004,0.000380957234838095,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.02,4,mean,NA,0.00010002910276312173,3.5783674317159397e-07,0.00010009156850470001,9.951073813821334e-05,0.00010058960178072,39.99876376028727,0.015528668615626904,39.996025062782834,39.974469209808625,40.02130052396864,0.002395541798961039,1.0263378029650682e-05,0.0023952763184375,0.00237912116711689,0.0024130055396445397,0.00019803225342681803,9.38266318724921e-07,0.00019802671138569999,0.000196533988459715,0.00019977611399889502,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.02,8,mean,NA,4.998792918379155e-05,1.694837871716453e-07,5.0001818124002136e-05,4.969121784777473e-05,5.023542792092874e-05,43.01137326768561,0.014731124068325687,43.010142044994765,42.98989893989181,43.03720363894155,0.0013980542377184152,5.290387454323282e-06,0.001398261068501,0.00138931997157096,0.00140743527346595,0.000107872409268705,4.762460694913039e-07,0.00010789915283035,0.0001070910294488,0.00010865102934917,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.02,16,mean,NA,2.4993460598900023e-05,8.977092833196372e-08,2.4996739145884638e-05,2.483951206333325e-05,2.5125611830806722e-05,46.02176381806663,0.015604032219358221,46.02116642278076,45.99883358679345,46.048569463193,0.0009003151518429422,3.212748792470145e-06,0.0009000630153462,0.0008958271860560651,0.00090489097310577,6.286337595280179e-05,2.930968395708645e-07,6.28643196947441e-05,6.24352272433413e-05,6.331728197102123e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.02,32,mean,NA,1.25030052494391e-05,4.656217040655022e-08,1.2505719347277155e-05,1.2418330885163517e-05,1.2575338278271787e-05,49.02988569261478,0.016178909400270527,49.02891321966378,49.004803237398384,49.059367731243135,0.0006518777649615132,1.7704270089797814e-06,0.0006518542708677,0.00064894032515713,0.00065419820473877,4.037725676115814e-05,1.642794846425916e-07,4.039333958588969e-05,4.01472227886398e-05,4.05943261067284e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.02,64,mean,NA,6.2539843566551005e-06,2.072028948244214e-08,6.253298394470238e-06,6.222740013626086e-06,6.284620662163975e-06,52.0384557172659,0.014400488028069541,52.0389084719287,52.01720932214405,52.060183470607576,0.000527111055526038,1.0805691942852692e-06,0.00052711130488465,0.00052520715398743,0.000528883999139945,2.9115958525755717e-05,1.0594843614352393e-07,2.911732032521155e-05,2.8940761761177605e-05,2.9279177983184393e-05,,,,,,,,,,,9.765625e-10,9.765624999999997e-09,0.0,0.0,0.0
0.02,128,mean,NA,3.1245369504514142e-06,1.1185391623093013e-08,3.1248053983346424e-06,3.105744136136658e-06,3.141973287573923e-06,55.05217091675106,0.01555406032529506,55.05177023829455,55.02797511590751,55.07834327154023,0.00046485705626333996,6.539581263082491e-07,0.0004648779818961,0.00046371732142273,0.00046577365983509,2.3476587598266048e-05,6.067793960321637e-08,2.3477861234432832e-05,2.337825028900296e-05,2.3571642535510565e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.03,1,mean,NA,0.0008997921815529988,3.669904224871931e-06,0.0008996734686987,0.00089407679394391,0.00090647227355968,30.45861360291549,0.01771076611021538,30.459150869060977,30.426454753171633,30.486251774037033,0.01832403825122314,8.645690250877857e-05,0.01832681095045785,0.018174268193697548,0.018472055695683342,0.001635003401902356,7.862853219598577e-06,0.0016351798704973,0.001620444505740045,0.001647850878300375,,,,,,,,,,,1.25e-07,8.794080883518108e-07,0.0,0.0,0.0
0.03,2,mean,NA,0.00045016490851346397,1.5808832485356844e-06,0.00044998294771125,0.00044773310181548,0.000452845783901575,33.46631012355128,0.015246217661767644,33.46803943694762,33.44049671296353,33.48980796468522,0.009375433563418351,4.425368975887915e-05,0.0093733701818357,0.009310714049731786,0.009453627248761951,0.0008284892464285999,4.027530974400219e-06,0.00082860201352075,0.00082254981702745,0.00083542989196639,,,,,,,,,,,4.0625000000000003e-07,1.0562427155925972e-06,0.0,0.0,3.125e-06
0.03,4,mean,NA,0.00022509534520675606,8.567946214725184e-07,0.00022510358982689998,0.00022371707079393502,0.00022657785627612,36.47636598218103,0.016522060973401618,36.476175790847236,36.44782539369814,36.5030087569065,0.004886201171120579,2.2572465971176253e-05,0.004884944255146351,0.004852651045045574,0.00492474113017323,0.0004230181968210249,2.081718437244833e-06,0.0004227550831297,0.000419843538563485,0.000426601728940375,,,,,,,,,,,3.7499999999999996e-07,6.706792124858247e-07,0.0,0.0,1.5625e-06
0.03,8,mean,NA,0.00011253638213212501,3.9216114299616543e-07,0.0001125477131769,0.000111884408557595,0.00011316481890923501,39.48709661678431,0.015135314890536903,39.48663325849752,39.462885672153746,39.51230429614162,0.0026452369730797748,1.1864384611208694e-05,0.0026447754051660997,0.002627119962705685,0.002663529011519155,0.00022060364685452802,1.0266358584305753e-06,0.00022052450442169998,0.00021871894426642998,0.00022214450725343502,,,,,,,,,,,3.125e-07,4.5783805884975666e-07,0.0,0.0,8.203124999999978e-07
0.03,16,mean,NA,5.6265623654932904e-05,2.1095392275297556e-07,5.628584477466765e-05,5.5884201495629815e-05,5.661876545389196e-05,42.49759886786659,0.016290498667083337,42.496008123202316,42.47039604547937,42.527109506670456,0.0015237902824141133,6.303011979780837e-06,0.0015241131112689,0.0015146065653639349,0.001534114298687765,0.000119205561736572,5.223205584511195e-07,0.00011918206421980001,0.00011824866273697,0.000120050687228905,,,,,,,,,,,3.124999999999999e-07,3.8063293538857784e-07,3.90625e-07,0.0,8.007812499999989e-07
0.03,32,mean,NA,2.812619969175406e-05,1.1196915904047834e-07,2.8129271783406915e-05,2.7948309376795094e-05,2.8324506559371095e-05,45.50892349618717,0.017283550265697816,45.50841510855257,45.478376528557746,45.53644458072139,0.000962974403590293,3.653866303581419e-06,0.0009627522691756001,0.00095757601720246,0.000968393931576375,6.854260349287684e-05,3.4744569390980365e-07,6.852009923160977e-05,6.801240446664762e-05,6.914253917540227e-05,,,,,,,,,,,3.3984375000000005e-07,2.583666946780801e-07,3.90625e-07,0.0,7.8125e-07
0.03,64,mean,NA,1.406050008547253e-05,4.7416796535999406e-08,1.4065240139787463e-05,1.3979606212887146e-05,1.4138721239211782e-05,48.520016780414316,0.01464845658697268,48.51852849693037,48.49589870364811,48.54505062322062,0.0006824896186341309,1.5923782441904239e-06,0.0006825322949951999,0.00067993138424554,0.0006849008597245301,4.31632361692803e-05,1.431450584068088e-07,4.316584426477416e-05,4.295191221768148e-05,4.337700962422406e-05,,,,,,,,,,,3.056640625e-07,1.6694144515080613e-07,2.9296875e-07,9.765625e-08,6.8359375e-07
0.03,128,mean,NA,7.028207199881624e-06,2.4134727879895304e-08,7.0288979019466e-06,6.987045390086413e-06,7.0641711862567115e-06,51.53157976270642,0.014903718614654352,51.53112764985053,51.50938814659684,51.55706435526309,0.000542443031990318,1.1116477491654532e-06,0.0005424598978239,0.000540752722827415,0.0005441156993377299,3.0500177405637946e-05,1.0741583532824412e-07,3.051245956056901e-05,3.0322621625246275e-05,3.067168352868285e-05,,,,,,,,,,,2.9248046875e-07,1.2366189386514042e-07,2.9296875e-07,9.765625e-08,4.907226562499999e-07
0.04,1,mean,NA,0.001599630226326461,5.448361949395765e-06,0.0015993088823548001,0.00159159569452306,0.00160801553068408,27.959828911157842,0.014788091079801976,27.96067650886249,27.93709761133168,27.98167244381662,0.032251475018154695,0.00013816352232615586,0.032249527912156795,0.03202606774185168,0.03246883724618585,0.002884858276854076,1.2517090778108531e-05,0.0028835359360184004,0.00286574054285044,0.00290520593550228,,,,,,,,,,,5.937500000000001e-06,6.242103597604924e-06,6.25e-06,0.0,1.875e-05
0.04,2,mean,NA,0.0008003298314702919,2.671197674276763e-06,0.00080019491403515,0.00079576432329381,0.00080530789763698,30.96733388334592,0.014488956180532524,30.968042140629535,30.9403804205918,30.99215536221091,0.01634907681648973,7.270399616592386e-05,0.0163432767830317,0.0162273646762117,0.016487237758233412,0.0014567993376283512,6.105842416272785e-06,0.001456221886395,0.0014476611288757651,0.001468682276842895,,,,,,,,,,,6.6875e-06,4.508252113758958e-06,6.25e-06,0.0,1.5625e-05
0.04,4,mean,NA,0.00040016916054909596,1.5138466525499902e-06,0.0004002141134302,0.00039772979977322,0.00040254464385650995,33.97759460423397,0.016429826676720955,33.97707600260617,33.951859499125284,34.00411870219097,0.008374732471986135,3.5537063197190626e-05,0.0083790300167466,0.008318446321377035,0.00843291414113205,0.0007381227904186559,3.389827627920007e-06,0.0007378936314852,0.0007332337633675851,0.000743491611346225,,,,,,,,,,,5.359375e-06,2.648812373837175e-06,4.6875e-06,1.5625e-06,9.375e-06
0.04,8,mean,NA,0.000199974605823664,6.711549037697889e-07,0.0001999965507426,0.000198794620036755,0.00020111979287247501,36.99027572784014,0.014578922401527082,36.98977497219632,36.965451869311316,37.01595373139304,0.004386540594977448,1.961118164081676e-05,0.00438717216837685,0.004358789169618505,0.004416101450645075,0.00037791407197177405,1.7883013670074972e-06,0.0003779323334073,0.00037455630627372503,0.00038077294412597004,,,,,,,,,,,5.851562500000001e-06,2.2110893278257663e-06,5.46875e-06,3.125e-06,9.375e-06
0.04,16,mean,NA,9.998720383494288e-05,3.658346396689236e-07,9.997461235152558e-05,9.945080227244022e-05,0.000100635804011405,40.000584517664535,0.01587890027981512,40.001102732540346,39.97247479340525,40.02391711071912,0.002394127215195185,1.0376430342818245e-05,0.0023936469185174497,0.002377659611628795,0.0024088277021766247,0.00019790809360287803,8.886070637830681e-07,0.00019792313361785,0.00019655117796628,0.00019929891835668002,,,,,,,,,,,5.9179687499999994e-06,1.6862081998487192e-06,5.859375e-06,3.125e-06,8.61328125e-06
0.04,32,mean,NA,5.001802297553343e-05,1.743193006926569e-07,5.000569171687438e-05,4.975586830991877e-05,5.02968046222981e-05,43.00876090060748,0.015138539860884474,43.009805614237536,42.98459605458293,43.0315569558268,0.001399121913756817,5.007692980323081e-06,0.0013994264033147501,0.0013912976053508052,0.001406279603199055,0.000107987286386286,4.758652931531747e-07,0.00010800118430960001,0.000107219019354,0.00010867557942579,,,,,,,,,,,6.037109375000001e-06,9.369305766232295e-07,6.0546875e-06,4.4921875e-06,7.431640625e-06
0.04,64,mean,NA,2.4987186560740997e-05,7.868859535862197e-08,2.4993412158020498e-05,2.4864004014769675e-05,2.5125000752011955e-05,46.02284772858856,0.013677945495005122,46.02174448947362,45.998939167865466,46.04428933185333,0.000900195050079111,3.3339272041465405e-06,0.0009003618147677499,0.00089524515383714,0.0009052139948982449,6.28892252949223e-05,3.0552900927396213e-07,6.287171625422747e-05,6.236400839320638e-05,6.338708831528207e-05,,,,,,,,,,,5.9677734375e-06,8.25600436002607e-07,5.95703125e-06,4.78515625e-06,7.421875e-06
0.04,128,mean,NA,1.2498292931822602e-05,4.127377408581197e-08,1.2497504275525324e-05,1.243115124081992e-05,1.2567658342843523e-05,49.03151644410598,0.014338837939438248,49.03176706502471,49.0074563858275,49.05488655118684,0.00065143455528424,1.7781934948801848e-06,0.00065152656641695,0.00064893345542353,0.000654868111075235,4.037906139714307e-05,1.50319113057945e-07,4.036996689149808e-05,4.0142311819426904e-05,4.0624070569557714e-05,,,,,,,,,,,6.0288085937499985e-06,5.849278031616321e-07,5.9814453125e-06,5.078125e-06,7.0361328125e-06
0.0,1,single,NA,0.0,0.0,0.0,0.0,0.0,,,,,,0.0004025932333716999,5.448320913670614e-20,0.0004025932333717,0.0004025932333717,0.0004025932333717,1.785111749184063e-05,3.405200571044134e-21,1.7851117491840634e-05,1.7851117491840634e-05,1.7851117491840634e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.0,2,single,NA,0.0,0.0,0.0,0.0,0.0,,,,,,0.0004025932333716999,5.448320913670614e-20,0.0004025932333717,0.0004025932333717,0.0004025932333717,1.785111749184063e-05,3.405200571044134e-21,1.7851117491840634e-05,1.7851117491840634e-05,1.7851117491840634e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.0,4,single,NA,0.0,0.0,0.0,0.0,0.0,,,,,,0.0004025932333716999,5.448320913670614e-20,0.0004025932333717,0.0004025932333717,0.0004025932333717,1.785111749184063e-05,3.405200571044134e-21,1.7851117491840634e-05,1.7851117491840634e-05,1.7851117491840634e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.0,8,single,NA,0.0,0.0,0.0,0.0,0.0,,,,,,0.0004025932333716999,5.448320913670614e-20,0.0004025932333717,0.0004025932333717,0.0004025932333717,1.785111749184063e-05,3.405200571044134e-21,1.7851117491840634e-05,1.7851117491840634e-05,1.7851117491840634e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.0,16,single,NA,0.0,0.0,0.0,0.0,0.0,,,,,,0.0004025932333716999,5.448320913670614e-20,0.0004025932333717,0.0004025932333717,0.0004025932333717,1.785111749184063e-05,3.405200571044134e-21,1.7851117491840634e-05,1.7851117491840634e-05,1.7851117491840634e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.0,32,single,NA,0.0,0.0,0.0,0.0,0.0,,,,,,0.0004025932333716999,5.448320913670614e-20,0.0004025932333717,0.0004025932333717,0.0004025932333717,1.785111749184063e-05,3.405200571044134e-21,1.7851117491840634e-05,1.7851117491840634e-05,1.7851117491840634e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.0,64,single,NA,0.0,0.0,0.0,0.0,0.0,,,,,,0.0004025932333716999,5.448320913670614e-20,0.0004025932333717,0.0004025932333717,0.0004025932333717,1.785111749184063e-05,3.405200571044134e-21,1.7851117491840634e-05,1.7851117491840634e-05,1.7851117491840634e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.0,128,single,NA,0.0,0.0,0.0,0.0,0.0,,,,,,0.0004025932333716999,5.448320913670614e-20,0.0004025932333717,0.0004025932333717,0.0004025932333717,1.785111749184063e-05,3.405200571044134e-21,1.7851117491840634e-05,1.7851117491840634e-05,1.7851117491840634e-05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.01,1,single,NA,9.997651534787683e-05,3.95078387722222e-07,9.999251199941976e-05,9.941647909799641e-05,0.000100610384324715,40.001053626702536,0.017166230910388484,40.0003252165287,39.97357192073455,40.02541621845428,0.0023938844320099376,9.769714146072098e-06,0.00239315952067355,0.0023767466099364797,0.00240896219226414,0.000197920056236653,9.574062799791463e-07,0.0001979183138044,0.000196440279242035,0.00019933612370455999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.01,2,single,NA,0.00010001407046487731,3.513380352809846e-07,0.0001000424379738,9.944849639413774e-05,0.000100544707713525,39.99941551152922,0.015261585657010173,39.998157342711536,39.97640787331508,40.02401778865036,0.002395749289518577,1.1000072489296446e-05,0.0023949097201421497,0.002378360025836145,0.00241116213852091,0.000198086081324355,9.95514014507917e-07,0.00019820529684694998,0.000196415476567065,0.000199556484146095,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.01,4,single,NA,0.00010005705051937558,3.3782281596702425e-07,0.0001000569846815,9.954459498922427e-05,0.00010055486324202,39.99754754418835,0.014665030588110632,39.997525892381105,39.97596920479145,40.01982317753594,0.002394636817698661,1.0317669763968749e-05,0.0023931861501750498,0.0023778657378509646,0.00241051105976389,0.00019797917096385598,9.361771489516041e-07,0.0001978899055978,0.00019666125297428,0.00019940410894935,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.01,8,single,NA,0.00010001682131440327,4.023761231640426e-07,9.998502671906694e-05,9.942720823536256e-05,0.000100721433273965,39.99930429482836,0.0174643455511726,40.00065033045956,39.96878103444337,40.02494754747019,0.0023942840115053223,1.071466306960191e-05,0.0023931528075260998,0.002379075558547145,0.00241189148559698,0.00019802487607953505,8.825940074418566e-07,0.00019792264801410001,0.00019673443997493,0.00019954644008254,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.01,16,single,NA,9.997139825851721e-05,3.538322025027032e-07,0.00010000429595345,9.943534773105547e-05,0.00010051645502507499,40.001269292217984,0.015382682842197983,39.999813436996405,39.97762836377165,40.024592042751415,0.0023945342771213647,1.0474473971525729e-05,0.0023933091821399504,0.00237781727272715,0.00241053457546849,0.00019794644386122,9.245981114651069e-07,0.0001978711339011,0.00019641590105746,0.00019942439427924,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.01,32,single,NA,0.00010001271838796301,3.399402448982943e-07,0.0001000132973587,9.936665078265717e-05,0.000100618421606155,39.99947253669236,0.014769584582206565,39.99942254179484,39.97322499718618,40.02759348325858,0.00239577893741814,9.079209746135828e-06,0.00239556228249365,0.00238239588669589,0.002412636842407075,0.00019807927629506003,7.908164316007564e-07,0.0001980274205965,0.000196934342503,0.000199501457740305,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.01,64,single,NA,9.999638564998853e-05,3.9870154049545204e-07,0.00010003638046355,9.938116623127518e-05,0.000100594209159305,40.00019117544591,0.017326597900732606,39.99842030853338,39.97427021595989,40.026959111893326,0.002394328011634759,9.780607297586666e-06,0.0023942483688301,0.002380962579728005,0.002410988118808315,0.00019797701522665696,9.954307512096289e-07,0.00019786666646129999,0.00019651105958513,0.00019972874892997,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.01,128,single,NA,0.00010001123365319934,3.143525894840715e-07,0.00010001112841985,9.95661366051489e-05,0.00010055435998163501,39.999533398839404,0.013652669922667256,39.999516725877,39.97599095604663,40.0188834417524,0.002395434030703612,9.123765702935722e-06,0.002395340742803,0.0023815215911883202,0.002411130572455855,0.00019808962706240597,8.327755313764296e-07,0.0001981570780611,0.000196756271319545,0.00019962955038101,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.02,1,single,NA,0.0004003720414674699,1.111795588484433e-06,0.0004003324703695,0.000398530448515245,0.0004021225443223,33.97537914331562,0.012055001900328561,33.975791835037846,33.956415889565314,33.99538492050707,0.00838158606174435,3.0773186149154825e-05,0.00838468081163795,0.00832717983008561,0.008426439804257856,0.0007384272411799461,3.001445192808123e-06,0.0007384545558981499,0.000733565761943055,0.00074334407472473,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
