condition,delta,window,K,sampling_mse,sampling_psnr,sampling_ssim,fusion_mse,fusion_psnr,fusion_ssim,total_mse,total_psnr,total_ssim,focus_index_agreement,axial_error_kF_mean,axial_error_kF_median,axial_error_kF_p95,oracle_axial_error_mean,oracle_axial_error_median,oracle_axial_error_p95,N_eff,R_Z,adjacent_overlap_mean,region_plateau_mse,region_ramp_mse,region_hard_step_mse,region_protrusion_mse,region_plateau_axial_error_mean,region_ramp_axial_error_mean,region_hard_step_axial_error_mean,region_protrusion_axial_error_mean
H_COARSE,2.91,15,4,0.0008669905424048139,78.75066000881671,0.9999064059457297,3.6128063416609512e-06,102.55235678293005,0.9999996394219424,0.0008616710425319505,78.77738862653564,0.9999071856583416,0.9569632523148148,0.9107447263554103,0.7999999999999998,1.38,0.8084528941362945,0.7999999999999998,1.1768558216094973,3.9960865877552116,0.0009783530611970903,0.0013044707482628487,0.0004180299261288639,0.0012885330359622554,0.0003506761308471659,0.0043202208874040466,1.2144251630931588,0.8094235852231931,2.33264476572881,0.026069014628598584
H_COARSE,2.92,15,4,0.0008726403813219958,78.72245054830519,0.9999057269979934,3.735066094120262e-06,102.4078206956047,0.9999996275917231,0.0008667272783074625,78.75197895639025,0.9999065688609928,0.9558015046296297,0.9139467175038565,0.7999999999999998,1.3899900007247925,0.8104034656451612,0.7999999999999998,1.1762721645832062,3.9965023832029236,0.0008744041992690965,0.0011658722656921459,0.00042913933570128604,0.001304123641823352,0.0003488393282821014,0.004315884158135761,1.249808215443438,0.8117074163599391,2.3304311551777688,0.026003761773786188
H_COARSE,2.93,15,4,0.0008776048798740947,78.6978133142375,0.9999051011712373,3.832049600960495e-06,102.29649239040728,0.9999996161791489,0.0008716491877076533,78.72738631093524,0.9999059650616701,0.9545143711419753,0.9171459254989993,0.7999999999999998,1.4013488721847533,0.8123496805080059,0.7999999999999998,1.177854378223419,3.9969727256077014,0.0007568185980746378,0.0010090914640995458,0.0004402134418548688,0.0013194490775395033,0.0003471186978891295,0.0043122474352902535,1.2848779656226033,0.8138251646624334,2.3257920005815396,0.025953008377921524
H_COARSE,2.94,15,4,0.0008819872481895635,78.67618054739425,0.9999045606349027,3.856163049759631e-06,102.26924972018394,0.9999996129493934,0.0008764985693487654,78.70329149307969,0.999905368585743,0.9533043981481482,0.9202524004918394,0.7999999999999998,1.4160986232757566,0.8142947965954774,0.7999999999999998,1.1779116439819335,3.9972873231294233,0.0006781692176441867,0.0009042256235256303,0.00045126069566280865,0.0013349020689763737,0.00034525205051563106,0.004307761979897718,1.3198891738790128,0.8163432152798196,2.3185047884456447,0.025953008377921524
H_COARSE,2.95,15,4,0.0008873116673680267,78.65004168720954,0.9999038996742469,3.959696599401497e-06,102.15418450258983,0.9999996015836541,0.0008812545218684335,78.679790024231,0.9999047821553307,0.9520524691358024,0.9229260650199433,0.7999999999999998,1.4305176258087162,0.8162375197306768,0.7999999999999998,1.179656131863576,3.997555801096256,0.0006110497259359526,0.0008147329679145565,0.0004622389121780961,0.001350414516159596,0.000343218128634396,0.0043043053464350035,1.3544476933615401,0.8188684243108204,2.305073020781561,0.025953008377921524
H_COARSE,2.96,15,4,0.0008919314063183615,78.62748904477088,0.9999033179082376,3.9918464366379555e-06,102.1190653491679,0.9999995972354304,0.000885756687595245,78.65765920862134,0.9999042264633136,0.950931712962963,0.9253033990931815,0.7999999999999998,1.4455730152130126,0.8181782669594292,0.7999999999999998,1.1808687877655029,3.9977937292274266,0.0005515676931433511,0.0007354235908577236,0.0004730717247337254,0.0013657857717644139,0.00034137611329107287,0.004303174067607812,1.388321272067067,0.8214720621458323,2.285728879379977,0.025953008377921524
H_COARSE,2.97,15,4,0.0008966316540689537,78.6046629403297,0.9999027561875098,4.00558628752645e-06,102.10414269211077,0.9999995952377813,0.0008900196651256344,78.6368075831154,0.9999036976807696,0.949927662037037,0.9275621926347701,0.7999999999999998,1.461210336685181,0.8201170385538651,0.7999999999999998,1.1783329868316654,3.9979702480963795,0.000507437975905134,0.0006765839678734602,0.00048381880148071595,0.0013810574414973994,0.0003400557495670959,0.004300860531321445,1.4219240376724835,0.8242907521966165,2.260317810793392,0.025959121352502224
H_COARSE,2.98,15,4,0.0009013035036236175,78.58209301571713,0.999902184799446,4.03450818232083e-06,102.07289760278834,0.9999995924406867,0.0008941993860096149,78.61645993538457,0.9999031778582124,0.9488681520061728,0.9299056280635901,0.7999999999999998,1.4741666030883789,0.8220544763004928,0.7999999999999998,1.1832445096969604,3.9982019838325784,0.0004495040418553975,0.0005993387224738641,0.0004944007629492576,0.0013962189806119149,0.0003386193445641094,0.004297141065216269,1.4561419105791917,0.82739237223956,2.2210086478988034,0.02602437420731462
H_COARSE,2.99,15,4,0.0009055902575618686,78.56148619185684,0.9999016541375126,4.038218419121031e-06,102.06890555509023,0.9999995918644636,0.0008982530823625418,78.59681644703724,0.9999026720931233,0.9477787422839506,0.9320807954321854,0.7999999999999998,1.4872654566764747,0.8239920873679626,0.7999999999999998,1.185417411327362,3.998415502209883,0.0003961244475292336,0.0005281659300390239,0.000504850099153185,0.0014111716531077668,0.0003369571775944021,0.004293346856638473,1.490472164422107,0.8300624152227604,2.139309621710003,0.02608962706212702
H_COARSE,3.0,15,4,0.0009094607066344253,78.54296420811437,0.9999011808178049,4.009190025854064e-06,102.10023719627613,0.9999995962221662,0.000902073978518502,78.57838205648683,0.9999021915325818,0.9469945987654321,0.9339432325734977,0.7999999999999998,1.5021215438842774,0.8259303645675692,0.7999999999999998,1.1865145683288574,3.9985024885347205,0.000374377866319886,0.0004991704884265469,0.0005150898816455257,0.0014259833919883355,0.00033482871719462954,0.004291536678923391,1.525054239931051,0.8331342415043617,2.016257563930688,0.02615487991693942
H_COARSE,3.01,15,4,0.0009133219823287699,78.52456450259096,0.9999007082053551,4.006253308717132e-06,102.10341955326203,0.9999995966658131,0.0009057678518665123,78.56063458524885,0.9999017251647908,0.9462977430555556,0.9359294527890729,0.7999999999999998,1.511377401351929,0.8278719281945739,0.7999999999999998,1.1891522312164304,3.9986284845321176,0.00034287886697059733,0.00045717182262742926,0.0005251263235935119,0.00144086494679217,0.00033524323906392137,0.004290377872511689,1.5593249167673007,0.8365464103955194,1.9114265933583992,0.02622013277175182
H_COARSE,3.02,15,4,0.000917146387746056,78.50641700970674,0.9999002337342133,3.989311550575662e-06,102.12182406430144,0.9999995975071221,0.0009093724564119963,78.54338564956855,0.9999012709564863,0.9459683641975308,0.937906641034908,0.7999999999999998,1.5176897072791966,0.8298166806011693,0.7999999999999998,1.1978948020935059,3.998783267766214,0.0003041830584464833,0.00040557741126193684,0.0005349400761948933,0.0014557447557685865,0.0003376037281772744,0.004290946179668026,1.592033484869936,0.8399363460087045,1.851231573768593,0.0263376719955519
H_COARSE,3.03,15,4,0.000921023281691876,78.48809752405573,0.9998997462675489,4.025820485453413e-06,102.08225955420883,0.9999995941090051,0.000912824307285269,78.5269316462503,0.9999008323847723,0.9460050154320988,0.9402525278512204,0.7999999999999998,1.5214915847778325,0.8317669056453404,0.7999999999999998,1.2178948020935063,3.9988207998926484,0.00029480002683790474,0.0003930667024505971,0.0005444133452130681,0.0014704232644912234,0.0003378898369367683,0.00428934838219971,1.624637925896945,0.8439191534483167,1.8404596908046307,0.029337096330975632
H_COARSE,3.04,15,4,0.0009239207547889747,78.47445637736281,0.9998993750981972,4.000742002164234e-06,102.10939815149787,0.999999596135191,0.0009164456428303129,78.50973650128252,0.9999003673300542,0.9463975694444444,0.9423106807039558,0.7999999999999998,1.520451576709743,0.8337284631901994,0.7999999999999998,1.2378948020935059,3.9988752282827473,0.00028119292931316764,0.0003749239057508488,0.0005537268698688521,0.0014844789066220465,0.00033840098089736565,0.004288267154654208,1.6552721239497439,0.8480404055724748,1.8499027596642825,0.031903219036332545
H_COARSE,3.05,15,4,0.0009272572420721625,78.45880126923672,0.9998989621131521,4.016304166860444e-06,102.09253765050954,0.9999995957711193,0.0009197909462324271,78.49391230494697,0.9998999440280323,0.9473611111111111,0.944652429307701,0.7999999999999998,1.517353010177612,0.8357121662116376,0.7999999999999998,1.2578948020935063,3.9989583804169375,0.0002604048957656202,0.0003472065276875377,0.0005627612997455983,0.0014978606267288769,0.000338794171381567,0.004288380717118333,1.6856116786057285,0.8520914900727363,1.8650255480040026,0.031935845463738746
H_COARSE,3.06,15,4,0.0009293724135480381,78.4489058364573,0.9998987024603885,3.861654883518211e-06,102.26306902631408,0.9999996155163348,0.0009230762803550996,78.47842769518647,0.9998995205256618,0.950108024691358,0.9474424387122934,0.7999999999999998,1.5139487171173096,0.8377442514968643,0.7999999999999998,1.277894802093506,3.9989020965072237,0.00027447587319406885,0.0003659678309254612,0.0005715887320091778,0.0015110251523523426,0.00033948652042699784,0.004287223570662913,1.7147716584883954,0.8568204725638069,1.873560653315571,0.03798475267058679
H_COARSE,3.07,15,4,0.0009318228083207989,78.43747024355801,0.999898389169369,3.81134208492647e-06,102.32002430482387,0.9999996204103994,0.0009261804582499772,78.4638474741856,0.9998991248743462,0.9493330439814814,0.9507720818476697,0.7999999999999998,1.5117804431915287,0.8397181784638786,0.7999999999999998,1.2978948020935064,3.998903522850851,0.00027411928728726664,0.00036549238304962975,0.0005801636913746305,0.001524133530113652,0.0003404853241893552,0.004288024396060889,1.7434226743017944,0.8617944572744896,1.896340256966706,0.037919499815774395
H_COARSE,3.08,15,4,0.000934227362680777,78.42627777634364,0.9998980825592718,3.7614403835604747e-06,102.37726177949682,0.9999996246611504,0.0009286030598392808,78.4525025049196,0.9998988152197776,0.9485296103395062,0.9540427530151143,0.7999999999999998,1.5070961570739747,0.8416831089569596,0.7999999999999998,1.317894802093506,3.9989702231845725,0.0002574442038568714,0.00034325893847577836,0.0005886298177340013,0.0015370731431988982,0.00034146184861659864,0.004288997361625664,1.7736963459516963,0.8666525650075219,1.9124562252829218,0.037854246960962
H_COARSE,3.09,15,4,0.0009368719029160869,78.4140014635126,0.9998977422311218,3.742244070215181e-06,102.39948251971435,0.9999996257115279,0.0009307490451915103,78.4424776149805,0.9998985380900336,0.9475313464506173,0.9573740396981731,0.7999999999999998,1.5025427737235804,0.843639840244441,0.7999999999999998,1.3378948020935055,3.998805027510814,0.00029874312229649647,0.0003983241630620875,0.0005968010306314494,0.00154974546467252,0.00034268736632039307,0.004289733065096918,1.8028720021546725,0.8718113085043842,1.9353054296988133,0.0377889941061496
H_COARSE,3.1,15,4,0.000939557866979596,78.40156827590499,0.9998974124047637,3.704966078955111e-06,102.44296124744211,0.9999996259496373,0.0009328205165105587,78.43282271448965,0.9998982702893852,0.9464462770061728,0.960798229692567,0.7999999999999998,1.5162089347839354,0.8455884262992683,0.7999999999999998,1.357894802093506,3.9987346862558444,0.00031632843603890404,0.0004217712480517938,0.0006047014025412175,0.0015622668217492286,0.0003438584977837522,0.004289788240389746,1.8318389503043513,0.877074588664828,1.9571910048739212,0.0377237412513372
H_COARSE,3.11,15,4,0.0009419506634697623,78.39052204512356,0.9998971074582499,3.7542494190364675e-06,102.38557238636686,0.9999996216810381,0.0009348006325008575,78.42361363297123,0.9998980142039642,0.9451977237654321,0.9644389304446134,0.7999999999999998,1.5334877443313553,0.8475286755800469,0.7999999999999998,1.3778948020935056,3.998846545517127,0.00028836362071826827,0.00038448482762438015,0.0006124084584068566,0.001574568180113067,0.0003448032537181475,0.004289236004478621,1.8614283168719787,0.8825517367350695,1.9806744974878252,0.037658488396524796
H_COARSE,3.12,15,4,0.0009432050383076576,78.38474248908773,0.9998969376206552,3.684033082210707e-06,102.46756839409046,0.9999996294147085,0.0009366957955311672,78.41481790015146,0.9998977685538935,0.9436246141975309,0.9683836512741215,0.7999999999999998,1.5625369930267334,0.8494602796553593,0.7999999999999998,1.397894802093506,3.9986011980552467,0.00034970048618832017,0.0004662673149177277,0.0006197894775612123,0.001586562628439402,0.00034615974578577587,0.004290208879517393,1.89016606313632,0.8885219235358754,2.012215667474465,0.0375932355417124
H_COARSE,3.13,15,4,0.0009450646759395554,78.37618830197253,0.999896700501039,3.7134702913129863e-06,102.43300407066394,0.9999996260648416,0.0009385638771902844,78.4061652550115,0.9998975260056763,0.9417018711419753,0.972360868916445,0.7999999999999998,1.587452955245972,0.851382969949444,0.7999999999999998,1.4178948020935056,3.9984283685871387,0.0003929078532153296,0.0005238771376204992,0.0006269847167683505,0.001598428917840561,0.0003467249204812468,0.004291329851982213,1.9186305459698743,0.894757422289539,2.0482199254512077,0.037527982686900004
H_COARSE,3.14,15,4,0.0009470228184545736,78.3671991744065,0.9998964474936316,3.751828660241667e-06,102.3883736421277,0.9999996213259393,0.0009403499349968828,78.39790861994535,0.9998972932294781,0.9390297067901234,0.9763286505525098,0.7999999999999998,1.621947603225708,0.8532962054629141,0.7999999999999998,1.437894802093506,3.9985270163548243,0.0003682459112939185,0.0004909945483917657,0.0006340107847204314,0.0016100817209871408,0.0003477057715455923,0.004292150076872558,1.9460279307345596,0.9012362894679753,2.082435070455696,0.03746272983208761
H_COARSE,3.15,15,4,0.0009488231754229658,78.35895076884624,0.9998962192274177,3.7920705194739496e-06,102.34203955742592,0.9999996172783424,0.0009419940962874527,78.39032179898618,0.999897077940777,0.9351253858024692,0.9801500246310666,0.7999999999999998,1.6700002670288088,0.8551996909232916,0.7999999999999998,1.4578948020935056,3.9981283146220497,0.0004679213444875874,0.000623895125983392,0.000640742990631272,0.0016213756124657127,0.0003485118805447106,0.004294463929537915,1.9735165489663968,0.9080135694896776,2.1195846446757876,0.03743203888126143
H_COARSE,3.16,15,4,0.0009501206872035448,78.35301586676414,0.9998960444968882,3.791397666916654e-06,102.34281022368666,0.9999996161049451,0.000943561617990269,78.38310094438643,0.9998968734321494,0.9277864583333333,0.9840973485335479,0.7999999999999998,1.682105197906494,0.857092000230387,0.7999999999999998,1.477894802093506,3.997840973103686,0.0005397567240784662,0.0007196756321046417,0.0006473315718133366,0.001632392657938314,0.00034919168937378164,0.004296322203486669,2.0006455005881465,0.9148156474625326,2.1642159399083756,0.037432038881261426
H_COARSE,3.17,15,4,0.0009514657592303073,78.34687197088704,0.9998958699246158,3.839592465492202e-06,102.2879523008904,0.9999996113551969,0.0009448751864119765,78.37705916837544,0.99989670106538,0.9139019097222222,0.9882006534662264,0.7999999999999998,1.6721051979064943,0.8589735316378599,0.7999999999999998,1.4978948020935057,3.9979403474601645,0.0005149131349588831,0.0006865508466118883,0.0006537002893260194,0.0016431003472784924,0.0003501039431450149,0.004297815955255607,2.0274993355275126,0.9224873253171819,2.2139105136064052,0.03743203888126143
H_COARSE,3.18,15,4,0.0009527962077026102,78.34080340958583,0.9998957052096862,3.871369111735235e-06,102.25215780210902,0.9999996093492446,0.0009458814769660927,78.37243640031045,0.9998965683607471,0.8952536651234568,0.9916732855324083,0.7999999999999998,1.662105197906494,0.8608457692889924,0.7999999999999998,1.5178948020935061,3.9972231538237732,0.0006942115440566887,0.0009256153920755944,0.0006597416555255599,0.0016532254869668823,0.0003509896828559479,0.004300456932310477,2.053574124420115,0.9296337828909305,2.2477293726086796,0.03743203888126143
H_COARSE,3.19,15,4,0.0009531107189200022,78.33937007109965,0.9998956511718575,3.769453188169635e-06,102.36802006573109,0.9999996190003475,0.0009465845720497577,78.3692093904595,0.9998964769417126,0.8784784915123457,0.9942205426372568,0.7999999999999998,1.6521051979064942,0.8627073688363994,0.7999999999999998,1.5378948020935057,3.9965588810457984,0.0008602797385504068,0.0011470396514004367,0.0006651984424067067,0.0016628181195779944,0.0003518139939118603,0.004302694854343551,2.080542665116797,0.9354815489738261,2.2798141435219526,0.03743203888126143
H_COARSE,3.2,15,4,0.0009595825292681492,78.30998028524502,0.9998946534150112,5.526803111359394e-06,100.70606367459143,0.9999994355725557,0.0009469338270476801,78.36760729860586,0.9998964301194386,0.9112051504629629,0.9960590360204068,0.7999999999999998,1.642105197906494,0.8645584538190954,0.7999999999999998,1.5578948020935062,3.996769423451701,0.0008076441370747922,0.0010768588494329808,0.0006698707907581024,0.0016717815302823478,0.0003533130906186213,0.004303724042080271,2.1079179829475665,0.9403945717747502,2.313429518286055,0.037432038881261426
H_MIXED,0.01,3,801,5.621785991170924e-05,90.63206051902178,0.9999951313845586,1.2090367393771623e-05,97.30640862764506,0.9999992883729035,8.504752510275804e-05,88.83418680777692,0.9999925814132462,0.13734760802469137,0.042144153888877905,0.009999999999999787,0.02105262279510489,0.0008342778928874253,0.0,0.003930282592773449,5.8297842900109575,0.9927218673033571,0.9939627696374863,5.0738449013548376e-05,0.0001717134324495685,0.00021676697503998104,0.004066621890240201,0.060256980122486856,0.0623116301180207,0.7737695199437716,0.027504655159705658
H_MIXED,0.02,3,401,5.6410808107360824e-05,90.61718039656012,0.9999951193897926,1.197499761380687e-05,97.34804925320817,0.9999992947680153,8.520125022131916e-05,88.82634393328482,0.9999925680343602,0.6611680169753087,0.038427434448259565,0.002105197906494327,0.02105262279510489,0.0014534199278078295,0.0,0.008036806106566922,10.13082623327239,0.9747360941813656,0.9771729344168189,4.8657623566775315e-05,0.00017155409553927243,0.00019985926275509574,0.004063793750230644,0.052742987326698534,0.05661455834095221,0.6841817209510974,0.02750465515970564
H_MIXED,0.03,3,268,5.6637213162466004e-05,90.59978485146986,0.9999951029857361,1.2009668672583254e-05,97.33549334785044,0.9999992883161052,8.610309909569186e-05,88.78061577637996,0.9999925119983665,0.3444950810185185,0.047469692348316835,0.019999999999999574,0.02105262279510489,0.008656130723467204,0.010000000000000231,0.012105197906494114,13.7457384526127,0.9487099311469676,0.9522631518628739,5.6502471912945755e-05,0.00017242811446573178,0.00021104802891679173,0.004063389193346323,0.08801191150964409,0.059072136952258505,0.7495561327699756,0.027360512996380752
H_MIXED,0.04,3,201,5.6934000732661227e-05,90.57708658260117,0.999995087740688,1.18621442996101e-05,97.38917158069665,0.9999993119458715,8.618511088136202e-05,88.77648116163616,0.9999925445186347,0.9055849729938271,0.035488327166583164,0.0,0.02105262279510489,0.0035252299791250505,0.0,0.018947377204895144,16.644828630707423,0.9171899073099133,0.9217758568464629,4.790258573564753e-05,0.00017197969822717806,0.00020247894614369575,0.004425939352032981,0.04974216191499792,0.06051636286963289,0.7076632838313165,0.011713464295105686
H_MIXED,0.05,3,161,5.771614364857436e-05,90.51783055218708,0.9999950369229378,1.1688090588940938e-05,97.45336791914573,0.9999993300676238,8.626670822969252e-05,88.77237134349159,0.9999925689511325,0.9544208140432099,0.03641413905569908,0.0,0.023999249935150447,0.004734090219362748,0.0,0.02105262279510489,18.82202515973122,0.8830930114302409,0.8886123427516799,5.0060759976330814e-05,0.00017358194762878167,0.00020579222549127802,0.0044330863946976645,0.062185644858496335,0.0639012203129999,0.752363561624564,0.011504069276968348
H_MIXED,0.06,3,135,5.8433434306628056e-05,90.46418949029885,0.9999949873034857,1.1173589583169817e-05,97.64887645610195,0.9999993594735161,8.577206342591779e-05,88.79734502804826,0.9999926127394778,0.9494719328703703,0.04817326957188281,0.019999999999999574,0.030044299513101613,0.017012174362177692,0.019999999999999574,0.023997263431548805,20.759076951421612,0.8462290596190991,0.8525442018550626,5.749105437749976e-05,0.00017128414220450163,0.00020837768491645402,0.004080144873042211,0.09640080961553525,0.06304109138163018,0.724772484966966,0.02780096976636445
H_MIXED,0.07,3,116,5.889608731436116e-05,90.4299391691655,0.9999949501298786,1.1193541506498888e-05,97.6411284686925,0.9999993953906124,8.529554255435305e-05,88.82154024830861,0.999992677057692,0.4145799575617284,0.05693493320376623,0.040000000000000036,0.040000000000000036,0.02314726137437634,0.029999999999999805,0.029999999999999805,22.388274025079284,0.8069976377148338,0.8140150084775714,4.8008058105801426e-05,0.0001693003209266423,0.00016123374788339537,0.00408878771448975,0.05645141813384424,0.048738455092444864,0.4251675893723876,0.028225113322645014
H_MIXED,0.08,3,101,6.04689837547672e-05,90.3154769097878,0.9999948583734969,1.1711844543966169e-05,97.44455061681064,0.9999993638338487,8.713003068996404e-05,88.72912493861499,0.9999925712320539,0.8675004822530864,0.043532223771334894,0.0,0.04210519790649436,0.009209767182092515,0.0,0.03789480209350571,23.63762935804013,0.765964065761979,0.773623706419599,6.279788643987292e-05,0.00017264233104111233,0.00021809088751753174,0.0044324208071111594,0.14008202526613647,0.07136924591159874,0.8305596384383883,0.01182968505249522
H_MIXED,0.09,3,90,6.07080990280168e-05,90.29833726983072,0.999994834196229,1.0963434692388811e-05,97.73133726950617,0.9999994240815022,8.546182249444178e-05,88.81308210851046,0.9999927110762203,0.955078125,0.04335110982637743,0.010000000000000231,0.0431732892990111,0.013403122206010566,0.010000000000000231,0.03567562103271538,24.405562788874562,0.728827080123616,0.7370161484396117,5.518650725761536e-05,0.00017044846278980148,0.00019965797419832268,0.004435188574567259,0.08684206272399032,0.06960626822971001,0.715237974935779,0.012097457944860664
H_MIXED,0.1,3,81,6.213981777753008e-05,90.19710385497862,0.9999947446318111,1.0997405613153259e-05,97.71790117599107,0.9999994293387713,8.566325347567813e-05,88.80285796064172,0.9999927069361519,0.9623119212962963,0.04194406937209257,0.0,0.04546289443969709,0.010703070319543932,0.0,0.04210519790649436,24.755806215123904,0.6943727627762482,0.7030524223109512,6.167935886678354e-05,0.00016845714468143703,0.00021937841950296717,0.004438891755802993,0.13620370438793242,0.07104691691597971,0.8374794478565676,0.011354573593637458
H_MIXED,0.11,3,74,6.5385988562072e-05,89.9759566670435,0.9999945344620668,1.1199247251736794e-05,97.63891527965887,0.9999994435852366,8.65255300909717e-05,88.75936092227042,0.9999927361699442,0.9650887345679012,0.06163454495590868,0.029999999999999805,0.04999999999999982,0.027527304028493734,0.029999999999999805,0.04999999999999982,25.05650422074819,0.6613985916115109,0.6704588462911205,4.126237991456146e-05,0.0001674569393013075,0.00017715642093936128,0.004447588763011635,0.027967469986947217,0.07715946652076881,0.6177794983774291,0.010871290157125207
H_MIXED,0.12,3,68,6.528746441674096e-05,89.9825055872387,0.9999945657760598,9.877529068560122e-06,98.18432044428204,0.9999995302332421,8.463999728435236e-05,88.85504720111001,0.9999929108019846,0.97203125,0.06179722129915563,0.040000000000000036,0.05249835968017569,0.03341554807549196,0.040000000000000036,0.04731780052185072,25.571662495426995,0.6239461397731324,0.6332587687249701,5.689276862004114e-05,0.000165812541761702,0.00019558551950242227,0.0044343222047164,0.12197074839718045,0.06238623509749068,0.6868126023970489,0.011926165716099706
H_MIXED,0.13,3,63,6.830701728179574e-05,89.7861503917443,0.9999943732117103,1.0425839950866311e-05,97.94969307166332,0.9999994925405482,8.779306871536847e-05,88.69620131265835,0.9999927357120916,0.9710802469135802,0.059922590970970364,0.019999999999999574,0.05629246354103064,0.026370157444082585,0.019999999999999574,0.05103319168090814,25.497769099351057,0.595273506359507,0.6048746919459509,5.811182156930155e-05,0.0001733627661107009,0.00023324456746061392,0.00445842079915997,0.11917721484959261,0.09580789460084836,0.9879205132028208,0.011887961491869416
H_MIXED,0.14,3,59,7.114087879278294e-05,89.60961135209334,0.9999941753365373,1.0942588792696585e-05,97.73960281523202,0.9999994423228815,8.923030442791622e-05,88.62567986192587,0.9999925876281501,0.9675477430555556,0.07588689034480837,0.040000000000000036,0.061985511779785396,0.040956031059301776,0.040000000000000036,0.05999999999999961,24.97084078208836,0.5767654104730786,0.5867096416881318,6.0434635483568875e-05,0.0001741096917948897,0.00020491795075796063,0.00413852337667245,0.148019664173544,0.09673943651025647,0.7582539144109507,0.024359003396835093
H_MIXED,0.15,3,55,7.089066746999401e-05,89.62491295403584,0.9999942000858958,9.96105710040344e-06,98.14774931228254,0.9999995258263014,8.924614932263009e-05,88.62490874055787,0.9999926595151166,0.9655333719135802,0.07769084477335339,0.04999999999999982,0.06799394130706804,0.04103693911222543,0.04999999999999982,0.060526323318481734,24.927710585855277,0.5467688984389949,0.5568942484100875,4.879535947690422e-05,0.00017363600040211366,0.00018251257055010775,0.004468857183164496,0.08663750288115891,0.06972542170784318,0.6410790453369323,0.008703860723174982
H_MIXED,0.16,3,51,7.192434707286156e-05,89.56204432800374,0.9999941436190559,9.32031582473192e-06,98.43649731924401,0.9999995531264428,8.875331638097624e-05,88.64895770869809,0.9999927186738232,0.9675935570987654,0.05097137602889262,0.0,0.07054839324951145,0.016202532809226514,0.0,0.06264410972595247,25.143964116718383,0.50698109575062,0.5171207176656324,4.9351784119126944e-05,0.0001766710763358915,0.00019699519870110824,0.004507224757835488,0.11154502362837672,0.10236164722463206,0.8930513400150305,0.00949722288483314
H_MIXED,0.17,3,49,7.912289736741886e-05,89.1477817874437,0.9999937136506283,1.0216223665305208e-05,98.03789968434741,0.9999994549126675,9.524137378988967e-05,88.3425470969717,0.9999922370933289,0.9621561535493827,0.09662889344201639,0.050000000000000266,0.0821051979064944,0.05213430695201072,0.050000000000000266,0.0821051979064944,24.273359210861567,0.5046253222273149,0.5151383497737173,6.6259009050577e-05,0.00017864339970185,0.00018182505509778337,0.004324657430506393,0.20436400892194817,0.11109680161010768,0.7117025336281199,0.014567928080846407
H_MIXED,0.18,3,46,7.811673691062097e-05,89.20336267205872,0.9999937369309446,8.63459857220801e-06,98.76838209112367,0.9999995763291413,9.134752651886919e-05,88.52383568716844,0.9999925502370451,0.9584669174382716,0.09652845201137775,0.08000000000000007,0.08461344718933078,0.0567630103813489,0.08000000000000007,0.08000000000000007,24.127783402179585,0.4754829695178351,0.48604925772934265,4.385123190620308e-05,0.00017381968949300438,0.00017652792951698394,0.004436487635370863,0.046316759040686925,0.07767233701274823,0.5426240486821545,0.009720329374901433
H_MIXED,0.19,3,44,7.849268705206305e-05,89.18251164261247,0.9999937178344281,8.002515287053014e-06,99.09853848426445,0.9999995900435825,9.102458991080772e-05,88.53921629865879,0.9999925720678278,0.9620322145061728,0.08206487642879899,0.040000000000000036,0.09210519790649419,0.04284998746639232,0.040000000000000036,0.09210519790649419,24.080335021042018,0.4527196586126814,0.4632480227664647,6.875000850415114e-05,0.00017766968311228425,0.00020179039140951459,0.004169667420263507,0.2307141897417693,0.08522463810892632,0.9203808778089136,0.023963836168970243
H_MIXED,0.2,3,41,8.062883792615228e-05,89.06589960350419,0.9999936200338364,7.804047059044663e-06,99.20760481306144,0.9999996408266958,9.040607158035785e-05,88.56882762634808,0.9999927239410037,0.9675848765432099,0.04798655633960903,0.0,0.08975963592529346,0.017282690786266732,0.0,0.08178100585937509,23.681951270067316,0.42239143243738253,0.4329512182483171,5.1906864297155717e-05,0.0001831195847569166,0.00020154577310542402,0.004531959398405387,0.11331280301105438,0.1121860026107374,0.9669786636946632,0.006969299985378448
H_MIXED,0.21,3,40,8.593189314001481e-05,88.789259811573,0.9999932840887238,8.091542598645384e-06,99.05049036015164,0.9999995963833722,9.684474364193724e-05,88.27004306997617,0.9999923304489663,0.9648124035493827,0.0741749937327844,0.040000000000000036,0.09324226379394585,0.04283476988418002,0.040000000000000036,0.08237448215484644,23.430327372886538,0.4142418156778366,0.4248634006952169,3.752130791961033e-05,0.00018341520560511733,0.00017915698757999134,0.004141904477356226,0.03662968312890019,0.10615310091146575,0.7757008548713833,0.021215930692911954
H_MIXED,0.22,3,38,8.646777827876661e-05,88.7622606060245,0.9999931869991878,9.988103333820335e-06,98.13597334089297,0.9999994416844115,9.957195551938989e-05,88.14943324434223,0.9999919056152633,0.9362191358024692,0.11915482441250867,0.08000000000000007,0.11894737720489523,0.06663736657724514,0.08000000000000007,0.10105262279510496,21.796146895512315,0.42641718696020225,0.4379419757969645,3.672693714457694e-05,0.00018730730384372267,0.0001900647024883852,0.004445930621707052,0.019249277198899507,0.11408536342603787,0.8117207870398123,0.010667000299176822
