delta,s_z,C_bar,coverage_deficit,S_delta
1.2760331103358364,2.1247344999999997,0.7232597283669663,0.2767402716330337,0.3133004349476409
1.2762733047895336,2.12513445,0.7231844765703294,0.27681552342967064,0.3132901884763452
1.2765134992432305,2.1255344,0.7231092272372043,0.2768907727627957,0.3132799223032632
1.2767536936969277,2.1259343499999996,0.7230339803723224,0.27696601962767764,0.3132696364368379
1.2769938881506249,2.1263343,0.7229587359804127,0.2770412640195873,0.31325933088551366
1.2772340826043218,2.1267342499999997,0.7228834940662027,0.27711650593379733,0.3132490056577354
1.277474277058019,2.1271342,0.7228082546344172,0.2771917453655828,0.31323866076194945
1.277714471511716,2.12753415,0.7227330176897796,0.2772669823102204,0.3132282962066025
1.2779546659654133,2.1279341,0.7226577832370109,0.2773422167629891,0.31321791200014193
1.2781948604191102,2.12833405,0.7225825512808303,0.27741744871916973,0.3132075081510169
1.2784350548728072,2.1287339999999997,0.7225073218259546,0.27749267817404544,0.3131970846676764
1.2786752493265043,2.12913395,0.722432094877099,0.27756790512290097,0.3131866415585709
1.2789154437802013,2.1295338999999998,0.7223568704389765,0.27764312956102355,0.31317617883215176
1.2791556382338984,2.12993385,0.722281648516298,0.27771835148370205,0.31316569649687087
1.2793958326875956,2.1303338,0.7222064291137724,0.2777935708862276,0.3131551945611812
1.2796360271412925,2.1307337499999996,0.7221312122361065,0.27786878776389345,0.3131446730335363
1.2798762215949897,2.1311337,0.7220559978880053,0.27794400211199466,0.313134131922391
1.2801164160486866,2.1315336499999997,0.7219807860741718,0.2780192139258282,0.31312357123620077
1.2803566105023838,2.1319336,0.7219055767993064,0.27809442320069355,0.3131129909834216
1.2805968049560807,2.13233355,0.7218303700681082,0.27816962993189176,0.3131023911725111
1.2808369994097781,2.1327335,0.7217551658852739,0.2782448341147261,0.313091771811927
1.281077193863475,2.13313345,0.7216799642554981,0.2783200357445019,0.3130811329101282
1.281317388317172,2.1335333999999997,0.7216047651834734,0.2783952348165266,0.3130704744755741
1.2815575827708692,2.13393335,0.7215295686738906,0.2784704313261094,0.31305979651672566
1.2817977772245661,2.1343332999999998,0.7214543747314383,0.27854562526856175,0.3130490990420438
1.2820379716782633,2.13473325,0.7213791833608028,0.27862081663919724,0.31303838205999096
1.2822781661319604,2.1351332,0.7213039945666692,0.27869600543333084,0.31302764557903
1.2825183605856574,2.1355331499999997,0.7212288083537195,0.2787711916462805,0.31301688960762464
1.2827585550393545,2.1359331,0.7211536247266345,0.27884637527336553,0.3130061141542396
1.2829987494930515,2.1363330499999997,0.7210784436900924,0.27892155630990756,0.3129953192273402
1.2832389439467486,2.136733,0.7210032652487698,0.2789967347512302,0.31298450483539286
1.2834791384004456,2.13713295,0.720928089407341,0.279071910592659,0.31297367098686457
1.2837193328541425,2.1375328999999996,0.7208529161704784,0.2791470838295216,0.3129628176902232
1.28395952730784,2.13793285,0.7207777455428523,0.27922225445714766,0.3129519449539374
1.2841997217615368,2.1383327999999997,0.7207025775291309,0.2792974224708691,0.31294105278647666
1.284439916215234,2.13873275,0.7206274121339805,0.2793725878660195,0.31293014119631124
1.284680110668931,2.1391326999999998,0.7205522493620654,0.2794477506379346,0.3129192101919124
1.2849203051226283,2.13953265,0.7204770892180474,0.27952291078195257,0.3129082597817517
1.2851604995763253,2.1399326,0.7204019317065872,0.2795980682934128,0.31289728997430194
1.2854006940300222,2.1403325499999997,0.7203267768323426,0.2796732231676574,0.31288630077803675
1.2856408884837194,2.1407325,0.7202516245999695,0.2797483754000305,0.31287529220142996
1.2858810829374163,2.1411324499999997,0.7201764750141222,0.2798235249858778,0.3128642642529571
1.2861212773911135,2.1415324,0.7201013280794527,0.2798986719205473,0.3128532169410936
1.2863614718448104,2.14193235,0.7200261838006108,0.2799738161993892,0.3128421502743163
1.2866016662985076,2.1423322999999996,0.7199510421822446,0.2800489578177554,0.31283106426110235
1.2868418607522047,2.14273225,0.7198759032289996,0.28012409677100036,0.31281995890993
1.2870820552059017,2.1431321999999997,0.7198007669455202,0.2801992330544798,0.31280883422927813
1.2873222496595988,2.14353215,0.719725633336448,0.280274366663552,0.31279769022762643
1.2875624441132958,2.1439321,0.7196505024064228,0.2803494975935772,0.31278652691345543
1.2878026385669932,2.14433205,0.719575374160082,0.280424625839918,0.3127753442952461
1.2880428330206901,2.144732,0.7195002486020617,0.28049975139793826,0.31276414238148065
1.288283027474387,2.1451319499999997,0.7194251257369956,0.2805748742630044,0.3127529211806417
1.2885232219280842,2.1455319,0.719350005569515,0.280649994430485,0.31274168070121267
1.2887634163817812,2.1459318499999998,0.7192748881042499,0.2807251118957501,0.312730420951678
1.2890036108354783,2.1463318,0.7191997733458272,0.2808002266541728,0.31271914194052236
1.2892438052891755,2.14673175,0.7191246612988732,0.2808753387011268,0.3127078436762318
1.2894839997428724,2.1471316999999996,0.719049551968011,0.280950448031989,0.3126965261672926
1.2897241941965696,2.14753165,0.7189744453578619,0.2810255546421381,0.31268518942219187
1.2899643886502665,2.1479315999999997,0.7188993414730456,0.28110065852695443,0.31267383344941796
1.2902045831039637,2.14833155,0.718824240318179,0.28117575968182096,0.31266245825745903
1.2904447775576606,2.1487315,0.7187491418978782,0.2812508581021218,0.312651063854805
1.290684972011358,2.14913145,0.7186740462167559,0.2813259537832441,0.3126396502499458
1.290925166465055,2.1495314,0.7185989532794234,0.28140104672057664,0.3126282174513723
1.291165360918752,2.1499313499999997,0.7185238630904899,0.2814761369095101,0.31261676546757605
1.291405555372449,2.1503313,0.7184487756545626,0.28155122434543745,0.3126052943070494
1.291645749826146,2.1507312499999998,0.7183736909762467,0.2816263090237533,0.31259380397828557
1.2918859442798432,2.1511312,0.7182986090601453,0.2817013909398547,0.3125822944897781
1.2921261387335403,2.15153115,0.7182235299108594,0.28177647008914064,0.3125707658500218
1.2923663331872373,2.1519310999999997,0.718148453532988,0.28185154646701205,0.3125592180675115
1.2926065276409344,2.15233105,0.7180733799311279,0.28192662006887215,0.3125476511507433
1.2928467220946314,2.1527309999999997,0.7179983091098743,0.2820016908901257,0.3125360651082138
1.2930869165483285,2.15313095,0.7179232410738199,0.2820767589261801,0.31252445994842026
1.2933271110020255,2.1535309,0.7178481758275557,0.28215182417244433,0.31251283567986077
1.2935673054557224,2.1539308499999996,0.7177731133756704,0.2822268866243296,0.312501192311034
1.2938074999094198,2.1543308,0.7176980537227506,0.28230194627724936,0.3124895298504394
1.2940476943631167,2.1547307499999997,0.7176229968733813,0.28237700312661873,0.312477848306577
1.294287888816814,2.1551307,0.717547942832145,0.28245205716785504,0.31246614768794767
1.2945280832705108,2.1555306499999998,0.7174728916036224,0.2825271083963776,0.31245442800305295
1.2947682777242082,2.1559306,0.717397843192392,0.28260215680760803,0.3124426892603948
1.2950084721779052,2.15633055,0.7173227976030304,0.2826772023969696,0.31243093146847634
1.295248666631602,2.1567304999999997,0.7172477548401122,0.28275224515988784,0.3124191546358009
1.2954888610852993,2.15713045,0.7171727149082097,0.28282728509179034,0.31240735877087294
1.2957290555389962,2.1575303999999997,0.7170976778118936,0.2829023221881064,0.3123955438821972
1.2959692499926934,2.15793035,0.7170226435557319,0.28297735644426814,0.3123837099782791
1.2962094444463903,2.1583303,0.716947612144291,0.28305238785570896,0.31237185706762505
1.2964496389000875,2.1587302499999996,0.7168725835821356,0.28312741641786443,0.312359985158742
1.2966898333537846,2.1591302,0.7167975578738275,0.2832024421261725,0.31234809426013743
1.2969300278074816,2.1595301499999997,0.7167225350239269,0.2832774649760731,0.3123361843803195
1.2971702222611787,2.1599301,0.7166475150369924,0.2833524849630076,0.3123242555277973
1.2974104167148757,2.16033005,0.7165724979175797,0.2834275020824203,0.3123123077110801
1.297650611168573,2.16073,0.7164974836702429,0.2835025163297571,0.3123003409386782
1.29789080562227,2.16112995,0.7164224722995344,0.2835775277004656,0.31228835521910253
1.298131000075967,2.1615298999999997,0.7163474638100037,0.2836525361899963,0.3122763505608646
1.298371194529664,2.16192985,0.7162724582061989,0.2837275417938011,0.31226432697247647
1.298611388983361,2.1623297999999997,0.7161974554926661,0.2838025445073339,0.31225228446245096
1.2988515834370582,2.16272975,0.7161224556739489,0.28387754432605106,0.31224022303930143
1.2990917778907554,2.1631297,0.7160474587545894,0.2839525412454106,0.31222814271154214
1.2993319723444523,2.1635296499999996,0.7159724647391271,0.2840275352608729,0.3122160434876876
1.2995721667981495,2.1639296,0.7158974736320995,0.28410252636790045,0.31220392537625324
1.2998123612518464,2.1643295499999997,0.7158224854380429,0.28417751456195706,0.312191788385755
1.3000525557055436,2.1647295,0.7157475001614904,0.28425249983850964,0.3121796325247093
1.3002927501592405,2.16512945,0.7156725178069738,0.28432748219302617,0.31216745780163363
1.300532944612938,2.1655294,0.7155975383790226,0.2844024616209774,0.31215526422504575
1.3007731390666348,2.16592935,0.7155225618821642,0.28447743811783577,0.31214305180346413
1.3010133335203318,2.1663292999999997,0.7154475883209241,0.28455241167907586,0.3121308205454077
1.301253527974029,2.16672925,0.7153726176998257,0.28462738230017426,0.3121185704593963
1.3014937224277259,2.1671291999999998,0.7152976500233906,0.28470234997660937,0.31210630155395025
1.301733916881423,2.16752915,0.7152226852961376,0.28477731470386236,0.31209401383759044
1.3019741113351202,2.1679291,0.7151477235225843,0.28485227647741573,0.31208170731883833
1.3022143057888171,2.1683290499999996,0.7150727647072458,0.2849272352927542,0.312069382006216
1.3024545002425143,2.168729,0.7149978088546352,0.28500219114536485,0.31205703790824624
1.3026946946962112,2.1691289499999997,0.7149228559692637,0.28507714403073625,0.3120446750334524
1.3029348891499084,2.1695289,0.7148479060556404,0.2851520939443596,0.31203229339035843
1.3031750836036053,2.16992885,0.7147729591182722,0.2852270408817278,0.3120198929874888
1.3034152780573027,2.1703288,0.7146980151616642,0.2853019848383358,0.3120074738333686
1.3036554725109997,2.17072875,0.7146230741903193,0.28537692580968066,0.3119950359365235
1.3038956669646966,2.1711286999999997,0.7145481362087382,0.28545186379126175,0.31198257930547985
1.3041358614183938,2.17152865,0.7144732012214199,0.2855267987785801,0.31197010394876434
1.3043760558720907,2.1719285999999998,0.7143982692328613,0.2856017307671387,0.3119576098749048
1.304616250325788,2.17232855,0.7143233402475567,0.2856766597524433,0.3119450970924288
1.304856444779485,2.1727285,0.7142484142699993,0.2857515857300007,0.3119325656098651
1.305096639233182,2.1731284499999997,0.7141734913046794,0.28582650869532056,0.31192001543574305
1.3053368336868791,2.1735284,0.7140985713560856,0.28590142864391443,0.31190744657859215
1.305577028140576,2.1739283499999997,0.7140236544287045,0.2859763455712955,0.31189485904694275
1.3058172225942732,2.1743283,0.7139487405270206,0.2860512594729794,0.31188225284932586
1.3060574170479702,2.17472825,0.7138738296555164,0.2861261703444836,0.3118696279942728
1.3062976115016673,2.1751281999999996,0.7137989218186722,0.2862010781813278,0.3118569844903156
1.3065378059553645,2.17552815,0.7137240170209663,0.28627598297903367,0.3118443223459867
1.3067780004090614,2.1759280999999997,0.7136491152668751,0.28635088473312487,0.31183164156981924
1.3070181948627586,2.17632805,0.7135742165608727,0.2864257834391273,0.311818942170347
1.3072583893164555,2.1767279999999998,0.7134993209074315,0.2865006790925685,0.3118062241561041
1.307498583770153,2.17712795,0.7134244283110215,0.2865755716889785,0.31179348753562536
1.3077387782238499,2.1775279,0.7133495387761106,0.2866504612238894,0.31178073231744585
1.3079789726775468,2.1779278499999997,0.7132746523071652,0.28672534769283475,0.3117679585101017
1.308219167131244,2.1783278,0.7131997689086491,0.2868002310913509,0.31175516612212906
1.308459361584941,2.1787277499999997,0.7131248885850243,0.2868751114149757,0.311742355162065
1.308699556038638,2.1791277,0.7130500113407506,0.28694998865924937,0.31172952563844675
1.3089397504923352,2.17952765,0.7129751371802859,0.28702486281971407,0.3117166775598125
1.3091799449460322,2.1799275999999996,0.7129002661080861,0.2870997338919139,0.3117038109347008
1.3094201393997293,2.18032755,0.7128253981286047,0.2871746018713953,0.3116909257716504
1.3096603338534263,2.1807274999999997,0.7127505332462936,0.28724946675370644,0.3116780220792011
1.3099005283071234,2.18112745,0.7126756714656022,0.2873243285343978,0.31166509986589275
1.3101407227608204,2.1815274,0.7126008127909782,0.2873991872090218,0.3116521591402661
1.3103809172145178,2.18192735,0.7125259572268672,0.2874740427731328,0.31163919991086236
1.3106211116682147,2.1823273,0.7124511047777127,0.2875488952222873,0.31162622218622293
1.3108613061219117,2.1827272499999997,0.712376255447956,0.287623744552044,0.31161322597489
1.3111015005756088,2.1831272,0.7123014092420364,0.28769859075796356,0.31160021128540627
1.3113416950293058,2.1835271499999998,0.7122265661643915,0.2877734338356085,0.31158717812631476
1.311581889483003,2.1839271,0.7121517262194564,0.28784827378054356,0.3115741265061593
1.3118220839367,2.18432705,0.7120768894116644,0.28792311058833564,0.31156105643348375
1.312062278390397,2.1847269999999996,0.7120020557454466,0.2879979442545534,0.31154796791683304
1.3123024728440942,2.18512695,0.711927225225232,0.288072774774768,0.31153486096475214
1.3125426672977911,2.1855268999999997,0.7118523978554478,0.28814760214455215,0.3115217355857867
1.3127828617514883,2.18592685,0.711777573640519,0.28822242635948103,0.3115085917884828
1.3130230562051852,2.1863268,0.7117027525848686,0.2882972474151314,0.31149542958138726
1.3132632506588826,2.18672675,0.7116279346929175,0.2883720653070825,0.3114822489730469
1.3135034451125795,2.1871267,0.7115531199690844,0.28844688003091556,0.3114690499720093
1.3137436395662765,2.1875266499999997,0.7114783084177863,0.28852169158221375,0.31145583258682275
1.3139838340199737,2.1879266,0.7114035000434377,0.28859649995656234,0.3114425968260354
1.3142240284736706,2.1883265499999998,0.7113286948504515,0.28867130514954853,0.3114293426981967
1.314464222927368,2.1887265,0.7112538928432384,0.28874610715676163,0.31141607021185574
1.314704417381065,2.18912645,0.7111790940262067,0.2888209059737933,0.31140277937556265
1.3149446118347619,2.1895263999999997,0.7111042984037632,0.2888957015962368,0.3113894701978678
1.315184806288459,2.18992635,0.7110295059803121,0.2889704940196879,0.31137614268732206
1.315425000742156,2.1903262999999997,0.7109547167602562,0.28904528323974377,0.31136279685247664
1.3156651951958531,2.19072625,0.7108799307479955,0.2891200692520045,0.31134943270188353
1.31590538964955,2.1911262,0.7108051479479284,0.2891948520520716,0.3113360502440947
1.3161455841032474,2.19152615,0.7107303683644512,0.28926963163554875,0.3113226494876632
1.3163857785569444,2.1919261,0.7106555920019584,0.2893444079980416,0.3113092304411419
1.3166259730106413,2.1923260499999997,0.7105808188648417,0.2894191811351583,0.3112957931130845
1.3168661674643385,2.192726,0.7105060489574914,0.28949395104250863,0.3112823375120449
1.3171063619180354,2.1931259499999998,0.7104312822842956,0.28956871771570436,0.31126886364657785
1.3173465563717328,2.1935259,0.71035651884964,0.28964348115036,0.311255371525238
1.3175867508254298,2.19392585,0.710281758657909,0.289718241342091,0.31124186115658103
1.3178269452791267,2.1943257999999997,0.7102070017134842,0.28979299828651583,0.31122833254916243
1.3180671397328239,2.19472575,0.7101322480207451,0.28986775197925485,0.3112147857115385
1.3183073341865208,2.1951256999999997,0.7100574975840701,0.2899425024159299,0.3112012206522659
1.318547528640218,2.19552565,0.7099827504078344,0.29001724959216557,0.3111876373799018
1.3187877230939151,2.1959256,0.7099080064964122,0.29009199350358783,0.31117403590300374
1.319027917547612,2.1963255499999996,0.7098332658541746,0.2901667341458254,0.31116041623012947
1.3192681120013092,2.1967255,0.7097585284854913,0.29024147151450874,0.31114677836983745
1.3195083064550062,2.1971254499999997,0.7096837943947297,0.29031620560527027,0.3111331223306866
1.3197485009087033,2.1975254,0.7096090635862554,0.2903909364137446,0.31111944812123576
1.3199886953624003,2.1979253499999998,0.7095343360644318,0.29046566393556816,0.31110575575004484
1.3202288898160977,2.1983253,0.70945961183362,0.29054038816637995,0.3110920452256737
1.3204690842697946,2.19872525,0.7093848908981795,0.29061510910182053,0.3110783165566828
1.3207092787234915,2.1991251999999997,0.7093101732624675,0.2906898267375325,0.311064569751633
1.3209494731771887,2.19952515,0.7092354589308388,0.29076454106916116,0.31105080481908537
1.3211896676308856,2.1999250999999997,0.709160747907647,0.29083925209235295,0.3110370217676017
1.3214298620845828,2.20032505,0.7090860401972429,0.29091395980275714,0.31102322060574383
1.32167005653828,2.200725,0.7090113358039755,0.29098866419602454,0.3110094013420744
1.321910250991977,2.2011249499999996,0.7089366347321915,0.2910633652678085,0.31099556398515593
1.322150445445674,2.2015249,0.708861936986236,0.291138063013764,0.31098170854355184
1.322390639899371,2.2019248499999997,0.7087872425704519,0.2912127574295481,0.3109678350258257
1.3226308343530682,2.2023248,0.7087125514891798,0.2912874485108202,0.31095394344054134
1.322871028806765,2.20272475,0.7086378637467584,0.2913621362532416,0.3109400337962633
1.3231112232604625,2.2031247,0.7085631793475244,0.29143682065247556,0.310926106101556
1.3233514177141594,2.20352465,0.7084884982958126,0.2915115017041874,0.3109121603649847
1.3235916121678564,2.2039245999999997,0.708413820595955,0.29158617940404497,0.310898196595115
1.3238318066215535,2.20432455,0.7083391462522826,0.29166085374771744,0.31088421480051265
1.3240720010752505,2.2047244999999998,0.7082644752691234,0.2917355247308766,0.3108702149897438
1.3243121955289479,2.20512445,0.708189807650804,0.29181019234919603,0.31085619717137514
1.3245523899826448,2.2055244,0.7081151434016487,0.2918848565983513,0.3108421613539735
1.3247925844363417,2.2059243499999996,0.7080404825259797,0.29195951747402027,0.31082810754610624
1.325032778890039,2.2063243,0.707965825028117,0.292034174971883,0.3108140357563411
1.3252729733437358,2.2067242499999997,0.7078911709123789,0.29210882908762115,0.3107999459932459
1.325513167797433,2.2071242,0.7078165201830814,0.2921834798169186,0.31078583826538914
1.32575336225113,2.20752415,0.7077418728445387,0.2922581271554613,0.31077171258133957
1.3259935567048273,2.2079241,0.7076672289010624,0.2923327710989376,0.3107575689496662
1.3262337511585243,2.20832405,0.7075925883569628,0.2924074116430372,0.31074340737893863
1.3264739456122212,2.2087239999999997,0.7075179512165474,0.29248204878345263,0.3107292278777262
1.3267141400659184,2.20912395,0.707443317484122,0.29255668251587796,0.31071503045459936
1.3269543345196153,2.2095238999999998,0.7073686871639906,0.2926313128360094,0.31070081511812864
1.3271945289733127,2.20992385,0.7072940602604546,0.2927059397395454,0.3106865818768845
1.3274347234270096,2.2103238,0.7072194367778135,0.2927805632221865,0.3106723307394383
1.3276749178807066,2.2107237499999997,0.7071448167203652,0.2928551832796348,0.31065806171436133
1.3279151123344037,2.2111237,0.707070200092405,0.29292979990759505,0.31064377481022537
1.3281553067881007,2.2115236499999997,0.7069955868982261,0.29300441310177394,0.31062947003560254
1.3283955012417978,2.2119236,0.7069209771421201,0.2930790228578799,0.3106151473990653
1.328635695695495,2.21232355,0.7068463708283765,0.29315362917162346,0.3106008069091864
1.328875890149192,2.2127234999999996,0.706771767961282,0.29322823203871795,0.3105864485745388
1.329116084602889,2.21312345,0.7066971685451224,0.29330283145487757,0.31057207240369594
1.329356279056586,2.2135233999999997,0.7066225725841804,0.2933774274158196,0.3105576784052315
1.3295964735102832,2.21392335,0.706547980082737,0.293452019917263,0.31054326658771947
1.3298366679639801,2.2143232999999998,0.7064733910450717,0.2935266089549283,0.3105288369597341
1.3300768624176775,2.21472325,0.706398805475461,0.29360119452453903,0.31051438952985017
1.3303170568713745,2.2151232,0.7063242233781798,0.2936757766218202,0.3104999243066423
1.3305572513250714,2.2155231499999997,0.7062496447575013,0.2937503552424987,0.3104854412986861
1.3307974457787686,2.2159231,0.7061750696176958,0.2938249303823042,0.31047094051455665
1.3310376402324655,2.2163230499999997,0.7061004979630324,0.2938995020369676,0.31045642196283
1.3312778346861627,2.216723,0.7060259297977775,0.29397407020222255,0.3104418856520822
1.3315180291398598,2.21712295,0.7059513651261957,0.2940486348738043,0.3104273315908897
1.3317582235935568,2.2175228999999996,0.7058768039525498,0.2941231960474502,0.3104127597878291
1.331998418047254,2.21792285,0.7058022462810999,0.2941977537189001,0.3103981702514774
1.3322386125009509,2.2183227999999997,0.7057276921161046,0.29427230788389536,0.31038356299041175
1.332478806954648,2.21872275,0.7056531414618202,0.29434685853817977,0.31036893801320997
1.332719001408345,2.2191227,0.7055785943225011,0.29442140567749886,0.3103542953284494
1.3329591958620424,2.21952265,0.7055040507023994,0.2944959492976006,0.31033963494470845
1.3331993903157393,2.2199226,0.7054295106057653,0.2945704893942347,0.3103249568705654
1.3334395847694362,2.2203225499999997,0.705354974036847,0.294645025963153,0.3103102611145988
1.3336797792231334,2.2207225,0.7052804409998903,0.2947195590001097,0.3102955476853877
1.3339199736768304,2.2211224499999997,0.7052059114991395,0.29479408850086053,0.31028081659151113
1.3341601681305277,2.2215224,0.7051313855388361,0.29486861446116386,0.31026606784154837
1.3344003625842247,2.22192235,0.7050568631232205,0.29494313687677953,0.3102513014440794
1.3346405570379216,2.2223222999999996,0.7049823442565302,0.29501765574346983,0.31023651740768404
1.3348807514916188,2.22272225,0.7049078289430009,0.29509217105699914,0.3102217157409423
1.3351209459453157,2.2231221999999997,0.7048333171868663,0.29516668281313374,0.31020689645243493
1.3353611403990129,2.22352215,0.7047588089923581,0.2952411910076419,0.3101920595507424
1.3356013348527098,2.2239221,0.7046843043637059,0.2953156956362941,0.31017720504444574
1.3358415293064072,2.22432205,0.704609803305137,0.295390196694863,0.31016233294212603
1.3360817237601041,2.224722,0.704535305820877,0.295464694179123,0.31014744325236476
1.336321918213801,2.2251219499999997,0.7044608119151494,0.2955391880848506,0.31013253598374374
1.3365621126674982,2.2255219,0.7043863215921752,0.2956136784078248,0.3101176111448447
1.3368023071211952,2.2259218499999998,0.7043118348561739,0.2956881651438261,0.3101026687442499
1.3370425015748926,2.2263218,0.7042373517113626,0.2957626482886374,0.3100877087905416
1.3372826960285895,2.22672175,0.7041628721619564,0.2958371278380436,0.3100727312923025
1.3375228904822865,2.2271216999999996,0.7040883962121685,0.29591160378783155,0.3100577362581153
1.3377630849359836,2.22752165,0.7040139238662095,0.29598607613379047,0.3100427236965631
1.3380032793896806,2.2279215999999997,0.7039394551282889,0.2960605448717111,0.3100276936162294
1.3382434738433777,2.22832155,0.7038649900026133,0.29613500999738673,0.3100126460256974
1.3384836682970749,2.2287215,0.7037905284933875,0.2962094715066125,0.30999758093355106
1.338723862750772,2.22912145,0.7037160706048144,0.29628392939518555,0.3099824983483742
1.338964057204469,2.2295214,0.7036416163410945,0.29635838365890554,0.30996739827875086
1.339204251658166,2.2299213499999997,0.7035671657064266,0.29643283429357337,0.3099522807332657
1.339444446111863,2.2303213,0.7034927187050073,0.2965072812949927,0.30993714572050285
1.33968464056556,2.2307212499999998,0.703418275341031,0.29658172465896904,0.30992199324904746
1.3399248350192574,2.2311212,0.7033438356186901,0.29665616438130993,0.3099068233274844
1.3401650294729543,2.23152115,0.7032693995421752,0.29673060045782484,0.3098916359643987
1.3404052239266513,2.2319210999999997,0.7031949671156744,0.2968050328843256,0.3098764311683759
1.3406454183803485,2.23232105,0.7031205383433741,0.29687946165662593,0.3098612089480016
1.3408856128340454,2.2327209999999997,0.7030461132294583,0.2969538867705417,0.3098459693118613
1.3411258072877426,2.23312095,0.7029716917781096,0.2970283082218904,0.30983071226854125
1.3413660017414397,2.2335209,0.7028972739935075,0.29710272600649246,0.3098154378266275
1.3416061961951367,2.2339208499999996,0.7028228598798305,0.2971771401201695,0.30980014599470623
1.3418463906488338,2.2343208,0.7027484494412543,0.29725155055874575,0.30978483678136404
1.3420865851025308,2.2347207499999997,0.7026740426819529,0.2973259573180471,0.3097695101951878
1.342326779556228,2.2351207,0.7025996396060978,0.29740036039390216,0.30975416624476393
1.3425669740099249,2.2355206499999998,0.7025252402178592,0.2974747597821408,0.30973880493868
1.3428071684636222,2.2359206,0.7024508445214047,0.2975491554785953,0.30972342628552285
1.3430473629173192,2.23632055,0.7023764525208998,0.29762354747910025,0.3097080302938801
1.3432875573710161,2.2367204999999997,0.7023020642205081,0.2976979357794919,0.3096926169723391
1.3435277518247133,2.23712045,0.7022276796243913,0.29777232037560875,0.3096771863294877
1.3437679462784102,2.2375203999999997,0.7021532987367085,0.2978467012632915,0.3096617383739137
1.3440081407321076,2.23792035,0.7020789215616173,0.29792107843838267,0.30964627311420523
1.3442483351858046,2.2383203,0.7020045481032733,0.2979954518967267,0.3096307905589505
1.3444885296395015,2.2387202499999996,0.7019301783658294,0.2980698216341706,0.30961529071673777
1.3447287240931987,2.2391202,0.7018558123534367,0.29814418764656325,0.3095997735961556
1.3449689185468956,2.2395201499999997,0.7017814500702447,0.29821854992975527,0.3095842392057927
1.3452091130005928,2.2399201,0.7017070915204001,0.2982929084795999,0.3095686875542378
1.3454493074542897,2.24032005,0.7016327367080484,0.2983672632919516,0.30955311865007995
1.345689501907987,2.24072,0.7015583856373321,0.2984416143626679,0.30953753250190813
1.345929696361684,2.24111995,0.7014840383123923,0.29851596168760774,0.3095219291183117
1.346169890815381,2.2415198999999997,0.7014096947373677,0.2985903052626323,0.30950630850788
1.3464100852690781,2.24191985,0.7013353549163952,0.2986646450836048,0.3094906706792026
1.346650279722775,2.2423197999999998,0.7012610188536094,0.29873898114639064,0.3094750156408689
1.3468904741764725,2.24271975,0.7011866865531429,0.29881331344685713,0.309459343401469
1.3471306686301694,2.2431197,0.7011123580191263,0.2988876419808737,0.30944365396959267
1.3473708630838663,2.2435196499999996,0.7010380332556883,0.29896196674431175,0.30942794735382995
1.3476110575375635,2.2439196,0.700963712266955,0.299036287733045,0.309412223562771
1.3478512519912604,2.2443195499999997,0.700889395057051,0.29911060494294905,0.3093964826050062
1.3480914464449576,2.2447195,0.7008150816300985,0.29918491836990146,0.30938072448912574
1.3483316408986548,2.24511945,0.7007407719902179,0.2992592280097821,0.30936494922372026
1.348571835352352,2.2455194,0.7006664661415272,0.29933353385847283,0.3093491568173805
1.3488120298060489,2.24591935,0.7005921640881427,0.29940783591185727,0.30933334727869716
1.3490522242597458,2.2463192999999997,0.7005178658341785,0.2994821341658215,0.3093175206162609
1.349292418713443,2.24671925,0.7004435713837464,0.29955642861625364,0.3093016768386629
1.34953261316714,2.2471191999999998,0.7003692807409564,0.2996307192590436,0.30928581595449406
1.3497728076208373,2.24751915,0.7002949939099165,0.29970500609008355,0.30926993797234564
1.3500130020745342,2.2479191,0.7002207108947323,0.29977928910526774,0.30925404290080893
1.3502531965282312,2.2483190499999997,0.7001464316995077,0.29985356830049226,0.3092381307484753
1.3504933909819283,2.248719,0.7000721563283443,0.2999278436716557,0.3092222015239361
1.3507335854356253,2.2491189499999997,0.6999978847853418,0.30000211521465825,0.30920625523578305
1.3509737798893224,2.2495189,0.6999236170745976,0.3000763829254024,0.30919029189260755
1.3512139743430196,2.24991885,0.6998493532002075,0.30015064679979253,0.3091743115030016
1.3514541687967165,2.2503187999999996,0.6997750931662645,0.3002249068337355,0.30915831407555683
1.3516943632504137,2.25071875,0.6997008369768604,0.30029916302313964,0.30914229961886514
1.3519345577041106,2.2511186999999997,0.6996265846360841,0.30037341536391593,0.30912626814151856
1.3521747521578078,2.25151865,0.6995523361480229,0.3004476638519771,0.3091102196521091
1.3524149466115047,2.2519185999999998,0.6994780915167624,0.30052190848323757,0.30909415415922914
1.3526551410652021,2.25231855,0.6994038507463852,0.3005961492536148,0.30907807167147044
1.352895335518899,2.2527185,0.6993296138409727,0.3006703861590273,0.30906197219742565
1.353135529972596,2.2531184499999997,0.6992553808046036,0.3007446191953964,0.30904585574568677
1.3533757244262932,2.2535184,0.6991811516413549,0.30081884835864514,0.30902972232484643
1.35361591887999,2.2539183499999997,0.6991069263553016,0.3008930736446984,0.30901357194349716
1.3538561133336875,2.2543183,0.6990327049505163,0.3009672950494837,0.30899740461023134
1.3540963077873844,2.25471825,0.6989584874310699,0.3010415125689301,0.3089812203336416
1.3543365022410814,2.2551181999999996,0.6988842738010308,0.3011157261989692,0.30896501912232055
