delta,model,regime,E,M
3.956999999999999,CW,COARSE,0.2690077425534536,0.06797786197190817
3.9579999999999993,CW,COARSE,0.26893978185290196,0.0679435434439034
3.958999999999999,CW,COARSE,0.2688718554579449,0.0679092507785303
3.959999999999999,CW,COARSE,0.26880396334273254,0.06787498395035826
3.960999999999999,CW,COARSE,0.2687361054814403,0.0678407429339855
3.9619999999999993,CW,COARSE,0.2686682818482691,0.06780652770403912
3.962999999999999,CW,COARSE,0.26860049241744516,0.06777233823517517
3.963999999999999,CW,COARSE,0.2685327371632201,0.06773817450207839
3.964999999999999,CW,COARSE,0.2684650160598709,0.06770403647946228
3.9659999999999993,CW,COARSE,0.26839732908169944,0.0676699241420692
3.966999999999999,CW,COARSE,0.2683296762030334,0.06763583746467014
3.967999999999999,CW,COARSE,0.2682620573982252,0.0676017764220648
3.968999999999999,CW,COARSE,0.26819447264165275,0.06756774098908157
3.9699999999999993,CW,COARSE,0.26812692190771886,0.06753373114057735
3.970999999999999,CW,COARSE,0.2680594051708518,0.06749974685143784
3.971999999999999,CW,COARSE,0.26799192240550457,0.0674657880965771
3.972999999999999,CW,COARSE,0.2679244735861556,0.06743185485093788
3.9739999999999993,CW,COARSE,0.26785705868730797,0.06739794708949132
3.974999999999999,CW,COARSE,0.26778967768349016,0.06736406478723714
3.975999999999999,CW,COARSE,0.2677223305492554,0.06733020791920342
3.976999999999999,CW,COARSE,0.267655017259182,0.06729637646044674
3.9779999999999993,CW,COARSE,0.26758773778787304,0.06726257038605199
3.978999999999999,CW,COARSE,0.2675204921099567,0.06722878967113245
3.979999999999999,CW,COARSE,0.26745328020008596,0.06719503429082975
3.980999999999999,CW,COARSE,0.26738610203293844,0.06716130422031376
3.9819999999999993,CW,COARSE,0.267318957583217,0.06712759943478266
3.982999999999999,CW,COARSE,0.26725184682564884,0.06709391990946288
3.983999999999999,CW,COARSE,0.2671847697349863,0.06706026561960904
3.984999999999999,CW,COARSE,0.26711772628600605,0.06702663654050389
3.9859999999999993,CW,COARSE,0.26705071645350986,0.06699303264745839
3.986999999999999,CW,COARSE,0.266983740212324,0.06695945391581162
3.987999999999999,CW,COARSE,0.26691679753729936,0.06692590032093065
3.988999999999999,CW,COARSE,0.2668498884033114,0.06689237183821077
3.9899999999999993,CW,COARSE,0.26678301278526034,0.06685886844307512
3.990999999999999,CW,COARSE,0.2667161706580709,0.06682539011097499
3.991999999999999,CW,COARSE,0.26664936199669226,0.06679193681738956
3.992999999999999,CW,COARSE,0.26658258677609814,0.06675850853782594
3.9939999999999993,CW,COARSE,0.2665158449712867,0.06672510524781912
3.994999999999999,CW,COARSE,0.2664491365572808,0.06669172692293207
3.995999999999999,CW,COARSE,0.2663824615091273,0.06665837353875555
3.996999999999999,CW,COARSE,0.26631581980189784,0.06662504507090813
3.997999999999999,CW,COARSE,0.2662492114106882,0.06659174149503613
3.998999999999999,CW,COARSE,0.26618263631061856,0.06655846278681372
3.999999999999999,CW,COARSE,0.26611609447683343,0.06652520892194275
4.0009999999999994,CW,COARSE,0.2660495858845016,0.0664919798761527
4.002,CW,COARSE,0.2659831105088161,0.06645877562520086
4.002999999999999,CW,COARSE,0.26591666832499433,0.06642559614487208
4.004,CW,COARSE,0.26585025930827766,0.06639244141097873
4.005,CW,COARSE,0.2657838834339316,0.06635931139936092
4.005999999999999,CW,COARSE,0.26571754067724623,0.06632620608588623
4.007,CW,COARSE,0.26565123101353516,0.06629312544644973
4.007999999999999,CW,COARSE,0.2655849544181366,0.06626006945697406
4.0089999999999995,CW,COARSE,0.2655187108664126,0.06622703809340925
4.01,CW,COARSE,0.2654525003337491,0.06619403133173271
4.010999999999999,CW,COARSE,0.2653863227955565,0.06616104914794944
4.012,CW,COARSE,0.2653201782272686,0.06612809151809158
4.013,CW,COARSE,0.26525406660434364,0.06609515841821877
4.013999999999999,CW,COARSE,0.2651879879022635,0.06606224982441791
4.015,CW,COARSE,0.26512194209653406,0.06602936571280311
4.015999999999999,CW,COARSE,0.2650559291626851,0.06599650605951587
4.0169999999999995,CW,COARSE,0.2649899490762702,0.0659636708407248
4.018,CW,COARSE,0.2649240018128668,0.0659308600326257
4.018999999999999,CW,COARSE,0.26485808734807603,0.06589807361144163
4.02,CW,COARSE,0.2647922056575228,0.06586531155342268
4.021,CW,COARSE,0.264726356716856,0.06583257383484604
4.021999999999999,CW,COARSE,0.2646605405017479,0.06579986043201606
4.023,CW,COARSE,0.26459475698789464,0.06576717132126404
4.023999999999999,CW,COARSE,0.26452900615101593,0.06573450647894837
4.0249999999999995,CW,COARSE,0.26446328796685514,0.06570186588145432
4.026,CW,COARSE,0.26439760241117916,0.06566924950519419
4.026999999999999,CW,COARSE,0.2643319494597789,0.06563665732660726
4.028,CW,COARSE,0.264266329088468,0.06560408932215951
4.029,CW,COARSE,0.2642007412730843,0.06557154546834396
4.029999999999999,CW,COARSE,0.26413518598948893,0.0655390257416804
4.031,CW,COARSE,0.26406966321356634,0.06550653011871542
4.031999999999999,CW,COARSE,0.26400417292122474,0.0654740585760224
4.0329999999999995,CW,COARSE,0.2639387150883954,0.06544161109020143
4.034,CW,COARSE,0.26387328969103313,0.06540918763787935
4.034999999999999,CW,COARSE,0.2638078967051163,0.0653767881957097
4.036,CW,COARSE,0.2637425361066461,0.06534441274037263
4.037,CW,COARSE,0.26367720787164756,0.06531206124857487
4.037999999999999,CW,COARSE,0.2636119119761689,0.06527973369704997
4.039,CW,COARSE,0.26354664839628117,0.06524743006255772
4.039999999999999,CW,COARSE,0.26348141710807915,0.06521515032188473
4.0409999999999995,CW,COARSE,0.26341621808768056,0.06518289445184394
4.042,CW,COARSE,0.2633510513112263,0.06515066242927485
4.042999999999999,CW,COARSE,0.26328591675488056,0.06511845423104341
4.044,CW,COARSE,0.26322081439483047,0.06508626983404191
4.045,CW,COARSE,0.26315574420728644,0.06505410921518913
4.045999999999999,CW,COARSE,0.26309070616848174,0.06502197235143019
4.047,CW,COARSE,0.26302570025467287,0.06498985921973646
4.047999999999999,CW,COARSE,0.26296072644213925,0.06495776979710571
4.0489999999999995,CW,COARSE,0.26289578470718333,0.06492570406056192
4.05,CW,COARSE,0.2628308750261304,0.06489366198715531
4.050999999999999,CW,COARSE,0.26276599737532896,0.06486164355396241
4.052,CW,COARSE,0.26270115173115,0.06482964873808576
4.053,CW,COARSE,0.26263633806998793,0.06479767751665422
4.053999999999999,CW,COARSE,0.2625715563682595,0.06476572986682269
4.055,CW,COARSE,0.26250680660240466,0.06473380576577217
4.055999999999999,CW,COARSE,0.26244208874888597,0.06470190519070976
4.0569999999999995,CW,COARSE,0.26237740278418886,0.0646700281188685
4.058,CW,COARSE,0.2623127486848214,0.06463817452750759
4.058999999999999,CW,COARSE,0.2622481264273146,0.06460634439391211
4.06,CW,COARSE,0.2621835359882219,0.06457453769539306
4.061,CW,COARSE,0.26211897734411965,0.06454275440928745
4.061999999999999,CW,COARSE,0.26205445047160675,0.06451099451295812
4.063,CW,COARSE,0.2619899553473047,0.06447925798379377
4.063999999999999,CW,COARSE,0.26192549194785764,0.06444754479920894
4.0649999999999995,CW,COARSE,0.2618610602499323,0.064415854936644
4.066,CW,COARSE,0.2617966602302178,0.06438418837356503
4.066999999999999,CW,COARSE,0.2617322918654262,0.06435254508746398
4.068,CW,COARSE,0.2616679551322914,0.0643209250558583
4.069,CW,COARSE,0.2616036500075704,0.06428932825629133
4.069999999999999,CW,COARSE,0.2615393764680423,0.064257754666332
4.071,CW,COARSE,0.2614751344905087,0.06422620426357478
4.071999999999999,CW,COARSE,0.26141092405179356,0.0641946770256399
4.0729999999999995,CW,COARSE,0.26134674512874323,0.064163172930173
4.074,CW,COARSE,0.2612825976982265,0.06413169195484533
4.074999999999999,CW,COARSE,0.2612184817371343,0.0641002340773537
4.076,CW,COARSE,0.26115439722237993,0.06406879927542031
4.077,CW,COARSE,0.261090344130899,0.06403738752679282
4.077999999999999,CW,COARSE,0.26102632243964935,0.06400599880924442
4.079,CW,COARSE,0.2609623321256109,0.06397463310057357
4.079999999999999,CW,COARSE,0.260898373165786,0.06394329037860416
4.0809999999999995,CW,COARSE,0.2608344455371988,0.06391197062118535
4.082,CW,COARSE,0.2607705492168961,0.06388067380619172
4.082999999999999,CW,COARSE,0.26070668418194637,0.06384939991152304
4.084,CW,COARSE,0.2606428504094403,0.06381814891510433
4.085,CW,COARSE,0.2605790478764907,0.06378692079488586
4.085999999999999,CW,COARSE,0.26051527656023243,0.06375571552884313
4.087,CW,COARSE,0.2604515364378223,0.06372453309497667
4.087999999999999,CW,COARSE,0.2603878274864391,0.06369337347131229
4.0889999999999995,CW,COARSE,0.26032414968328366,0.06366223663590082
4.09,CW,COARSE,0.2602605030055785,0.06363112256681815
4.090999999999999,CW,COARSE,0.2601968874305685,0.06360003124216534
4.092,CW,COARSE,0.26013330293551995,0.0635689626400683
4.093,CW,COARSE,0.26006974949772144,0.06353791673867805
4.093999999999999,CW,COARSE,0.26000622709448307,0.06350689351617055
4.095,CW,COARSE,0.25994273570313675,0.0634758929507466
4.095999999999999,CW,COARSE,0.25987927530103644,0.06344491502063204
4.0969999999999995,CW,COARSE,0.25981584586555767,0.06341395970407747
4.098,CW,COARSE,0.2597524473740977,0.06338302697935842
4.098999999999999,CW,COARSE,0.2596890798040755,0.06335211682477519
4.1,CW,COARSE,0.25962574313293196,0.06332122921865284
4.100999999999999,CW,COARSE,0.25956243733812934,0.0632903641393413
4.101999999999999,CW,COARSE,0.25949916239715154,0.06325952156521507
4.103,CW,COARSE,0.25943591828750434,0.0632287014746735
4.103999999999999,CW,COARSE,0.2593727049867149,0.06319790384614052
4.1049999999999995,CW,COARSE,0.2593095224723319,0.06316712865806473
4.106,CW,COARSE,0.25924637072192575,0.06313637588891935
4.106999999999999,CW,COARSE,0.2591832497130883,0.06310564551720226
4.108,CW,COARSE,0.25912015942343275,0.0630749375214357
4.108999999999999,CW,COARSE,0.25905709983059394,0.06304425188016667
4.109999999999999,CW,COARSE,0.25899407091222804,0.06301358857196648
4.111,CW,COARSE,0.2589310726460127,0.06298294757543108
4.111999999999999,CW,COARSE,0.2588681050096471,0.06295232886918077
4.1129999999999995,CW,COARSE,0.2588051679808514,0.06292173243186025
4.114,CW,COARSE,0.25874226153736746,0.06289115824213865
4.114999999999999,CW,COARSE,0.2586793856569584,0.06286060627870947
4.116,CW,COARSE,0.25861654031740844,0.06283007652029049
4.116999999999999,CW,COARSE,0.25855372549652317,0.06279956894562384
4.117999999999999,CW,COARSE,0.2584909411721296,0.06276908353347592
4.119,CW,COARSE,0.2584281873220758,0.06273862026263731
4.119999999999999,CW,COARSE,0.258365463924231,0.0627081791119229
4.1209999999999996,CW,COARSE,0.2583027709564856,0.06267776006017173
4.122,CW,COARSE,0.2582401083967514,0.06264736308624698
4.122999999999999,CW,COARSE,0.2581774762229609,0.06261698816903602
4.124,CW,COARSE,0.2581148744130681,0.06258663528745025
4.124999999999999,CW,COARSE,0.25805230294504783,0.06255630442042517
4.1259999999999994,CW,COARSE,0.2579897617968961,0.06252599554692037
4.127,CW,COARSE,0.2579272509466298,0.06249570864591942
4.127999999999999,CW,COARSE,0.25786477037228706,0.0624654436964299
4.129,CW,COARSE,0.25780232005192677,0.062435200677483316
4.13,CW,COARSE,0.2577398999636289,0.06240497956813514
4.130999999999999,CW,COARSE,0.2576775100854943,0.062374780347464805
4.132,CW,COARSE,0.2576151503956447,0.0623446029945755
4.132999999999999,CW,COARSE,0.25755282087222287,0.06231444748859437
4.1339999999999995,CW,COARSE,0.2574905214933922,0.062284313808672304
4.135,CW,COARSE,0.25742825223733706,0.062254201933984045
4.135999999999999,CW,COARSE,0.25736601308226276,0.06222411184372812
4.137,CW,COARSE,0.2573038040063951,0.062194043517126686
4.138,CW,COARSE,0.2572416249879808,0.062163996933425746
4.138999999999999,CW,COARSE,0.2571794760052875,0.06213397207189491
4.14,CW,COARSE,0.2571173570366032,0.06210396891182742
4.140999999999999,CW,COARSE,0.25705526806023693,0.06207398743254022
4.1419999999999995,CW,COARSE,0.25699320905451806,0.062044027613373784
4.143,CW,COARSE,0.256931179997797,0.0620140894336922
4.143999999999999,CW,COARSE,0.25686918086844446,0.06198417287288309
4.145,CW,COARSE,0.2568072116448518,0.061954277910357555
4.146,CW,COARSE,0.25674527230543115,0.061924404525550245
4.146999999999999,CW,COARSE,0.25668336282861504,0.06189455269791926
4.148,CW,COARSE,0.25662148319285644,0.06186472240694605
4.148999999999999,CW,COARSE,0.2565596333766291,0.06183491363213561
4.1499999999999995,CW,COARSE,0.2564978133584269,0.061805126353016146
4.151,CW,COARSE,0.25643602311676456,0.06177536054913935
4.151999999999999,CW,COARSE,0.256374262630177,0.06174561620008019
4.153,CW,COARSE,0.25631253187721964,0.0617158932854369
4.154,CW,COARSE,0.25625083083646816,0.061686191784831014
4.154999999999999,CW,COARSE,0.25618915948651877,0.06165651167790729
4.156,CW,COARSE,0.2561275178059879,0.061626852944333683
4.156999999999999,CW,COARSE,0.25606590577351246,0.06159721556380138
4.1579999999999995,CW,COARSE,0.25600432336774936,0.06156759951602465
4.159,CW,COARSE,0.2559427705673762,0.06153800478074091
4.159999999999999,CW,COARSE,0.25588124735109047,0.0615084313377108
4.161,CW,COARSE,0.25581975369761006,0.06147887916671783
4.162,CW,COARSE,0.25575828958567304,0.06144934824756869
4.162999999999999,CW,COARSE,0.25569685499403766,0.06141983856009307
4.164,CW,COARSE,0.25563544990148235,0.06139035008414357
4.164999999999999,CW,COARSE,0.2555740742868057,0.061360882799595895
4.1659999999999995,CW,COARSE,0.2555127281288261,0.06133143668634856
4.167,CW,COARSE,0.25545141140638256,0.06130201172432303
4.167999999999999,CW,COARSE,0.2553901240983337,0.0612726078934637
4.169,CW,COARSE,0.25532886618355854,0.0612432251737377
4.17,CW,COARSE,0.2552676376409559,0.06121386354513514
4.170999999999999,CW,COARSE,0.2552064384494446,0.061184522987668806
4.172,CW,COARSE,0.2551452685879635,0.06115520348137431
4.172999999999999,CW,COARSE,0.2550841280354715,0.06112590500630999
4.1739999999999995,CW,COARSE,0.2550230167709471,0.061096627542556896
4.175,CW,COARSE,0.25496193477338913,0.061067371070218784
4.175999999999999,CW,COARSE,0.25490088202181616,0.06103813556942213
4.177,CW,COARSE,0.2548398584952664,0.06100892102031589
4.178,CW,COARSE,0.2547788641727982,0.060979727403071775
4.178999999999999,CW,COARSE,0.25471789903348957,0.06095055469788405
4.18,CW,COARSE,0.25465696305643837,0.060921402884969465
4.180999999999999,CW,COARSE,0.25459605622076215,0.06089227194456737
4.1819999999999995,CW,COARSE,0.2545351785055983,0.060863161856939546
4.183,CW,COARSE,0.2544743298901039,0.06083407260237034
4.183999999999999,CW,COARSE,0.2544135103534558,0.06080500416116646
4.185,CW,COARSE,0.25435271987485036,0.06077595651365709
4.186,CW,COARSE,0.2542919584335038,0.06074692964019376
4.186999999999999,CW,COARSE,0.25423122600865183,0.06071792352115043
4.188,CW,COARSE,0.25417052257954986,0.06068893813692332
4.188999999999999,CW,COARSE,0.25410984812547294,0.060659973467931026
4.1899999999999995,CW,COARSE,0.2540492026257154,0.060631029494614345
4.191,CW,COARSE,0.2539885860595916,0.060602106197436445
4.191999999999999,CW,COARSE,0.25392799840643504,0.060573203556882664
4.193,CW,COARSE,0.2538674396455988,0.06054432155346054
4.194,CW,COARSE,0.25380690975645553,0.0605154601676998
4.194999999999999,CW,COARSE,0.2537464087183974,0.06048661938015231
4.196,CW,COARSE,0.25368593651083565,0.06045779917139206
4.196999999999999,CW,COARSE,0.2536254931132015,0.060428999522015185
4.1979999999999995,CW,COARSE,0.2535650785049449,0.060400220412639816
4.199,CW,COARSE,0.25350469266553594,0.060371461823906174
4.199999999999999,CW,COARSE,0.2534443355744634,0.060342723736476526
4.201,CW,COARSE,0.2533840072112356,0.06031400613103501
4.201999999999999,CW,COARSE,0.2533237075553804,0.060285308988287906
4.202999999999999,CW,COARSE,0.2532634365864446,0.06025663228896324
4.204,CW,COARSE,0.2532031942839944,0.06022797601381112
4.204999999999999,CW,COARSE,0.25314298062761537,0.060199340143603425
4.2059999999999995,CW,COARSE,0.253082795596912,0.06017072465913395
4.207,CW,COARSE,0.2530226391715082,0.06014212954121829
4.207999999999999,CW,COARSE,0.2529625113310471,0.060113554770693856
4.209,CW,COARSE,0.25290241205519076,0.060085000328419846
4.209999999999999,CW,COARSE,0.25284234132362055,0.06005646619527721
4.210999999999999,CW,COARSE,0.25278229911603683,0.060027952352168595
4.212,CW,COARSE,0.2527222854121592,0.05999945878001838
4.212999999999999,CW,COARSE,0.2526623001917262,0.05997098545977261
4.2139999999999995,CW,COARSE,0.2526023434344954,0.05994253237239898
4.215,CW,COARSE,0.2525424151202434,0.05991409949888677
4.215999999999999,CW,COARSE,0.252482515228766,0.059885686820246954
4.217,CW,COARSE,0.2524226437398776,0.05985729431751192
4.217999999999999,CW,COARSE,0.252362800633412,0.05982892197173574
4.218999999999999,CW,COARSE,0.25230298588922145,0.05980056976399391
4.22,CW,COARSE,0.2522431994871776,0.05977223767538347
4.220999999999999,CW,COARSE,0.2521834414071706,0.05974392568702293
4.2219999999999995,CW,COARSE,0.25212371162910974,0.05971563378005216
4.223,CW,COARSE,0.252064010132923,0.05968736193563251
4.223999999999999,CW,COARSE,0.2520043368985573,0.05965911013494674
4.225,CW,COARSE,0.2519446919059781,0.05963087835919885
4.225999999999999,CW,COARSE,0.25188507513517017,0.059602666589614335
4.226999999999999,CW,COARSE,0.25182548656613646,0.05957447480743984
4.228,CW,COARSE,0.251765926178899,0.059546302993943395
4.228999999999999,CW,COARSE,0.2517063939534986,0.059518151130414275
4.2299999999999995,CW,COARSE,0.25164688986999445,0.05949001919816293
4.231,CW,COARSE,0.2515874139084647,0.059461907178521074
4.231999999999999,CW,COARSE,0.25152796604900607,0.05943381505284158
4.233,CW,COARSE,0.2514685462717339,0.05940574280249842
4.233999999999999,CW,COARSE,0.2514091545567822,0.059377690408886775
4.234999999999999,CW,COARSE,0.2513497908843034,0.05934965785342289
4.236,CW,COARSE,0.2512904552344688,0.059321645117544064
4.236999999999999,CW,COARSE,0.25123114758746795,0.05929365218270869
4.2379999999999995,CW,COARSE,0.2511718679235092,0.05926567903039613
4.239,CW,COARSE,0.25111261622281916,0.05923772564210677
4.239999999999999,CW,COARSE,0.2510533924656432,0.059209791999362014
4.241,CW,COARSE,0.25099419663224476,0.059181878083704106
4.241999999999999,CW,COARSE,0.2509350287029062,0.059153983876696355
4.242999999999999,CW,COARSE,0.2508758886579279,0.05912610935992278
4.244,CW,COARSE,0.250816776477629,0.05909825451498842
4.244999999999999,CW,COARSE,0.2507576921423469,0.05907041932351917
4.2459999999999996,CW,COARSE,0.250698635632437,0.05904260376716155
4.247,CW,COARSE,0.2506396069282736,0.05901480782758311
4.247999999999999,CW,COARSE,0.25058060601024895,0.058987031486472025
4.249,CW,COARSE,0.2505216328587739,0.05895927472553724
4.249999999999999,CW,COARSE,0.2504626874542773,0.05893153752650845
4.2509999999999994,CW,COARSE,0.25040376977720635,0.05890381987113597
4.252,CW,COARSE,0.25034487980802655,0.05887612174119088
4.252999999999999,CW,COARSE,0.2502860175272215,0.05884844311846483
4.254,CW,COARSE,0.2502271829152933,0.05882078398477008
4.255,CW,COARSE,0.2501683759527617,0.05879314432193948
4.255999999999999,CW,COARSE,0.25010959662016513,0.05876552411182656
4.257,CW,COARSE,0.25005084489805984,0.05873792333630517
4.257999999999999,CW,COARSE,0.2499921207670204,0.05871034197726993
4.2589999999999995,CW,COARSE,0.2499334242076392,0.05868278001663568
4.26,CW,COARSE,0.24987475520052696,0.058655237436337944
4.260999999999999,CW,COARSE,0.24981611372631243,0.0586277142183326
4.262,CW,COARSE,0.24975749976564224,0.05860021034459591
4.263,CW,COARSE,0.24969891329918112,0.05857272579712453
4.263999999999999,CW,COARSE,0.24964035430761192,0.05854526055793558
4.265,CW,COARSE,0.24958182277163515,0.05851781460906636
4.265999999999999,CW,COARSE,0.24952331867196964,0.058490387932574626
4.2669999999999995,CW,COARSE,0.2494648419893519,0.05846298051053832
4.268,CW,COARSE,0.24940639270453635,0.05843559232505565
4.268999999999999,CW,COARSE,0.24934797079829554,0.058408223358245207
4.27,CW,COARSE,0.2492895762514196,0.05838087359224558
4.271,CW,COARSE,0.24923120904471668,0.05835354300921569
4.271999999999999,CW,COARSE,0.2491728691590128,0.058326231591334605
4.273,CW,COARSE,0.24911455657515158,0.05829893932080147
4.273999999999999,CW,COARSE,0.24905627127399468,0.05827166617983562
4.2749999999999995,CW,COARSE,0.24899801323642134,0.058244412150676404
4.276,CW,COARSE,0.24893978244332862,0.05821717721558328
4.276999999999999,CW,COARSE,0.2488815788756314,0.05818996135683578
4.278,CW,COARSE,0.24882340251426208,0.05816276455673335
4.279,CW,COARSE,0.24876525334017088,0.058135586797595507
4.279999999999999,CW,COARSE,0.24870713133432581,0.05810842806176175
4.281,CW,COARSE,0.2486490364777122,0.05808128833159141
4.281999999999999,CW,COARSE,0.2485909687513333,0.05805416758946385
4.2829999999999995,CW,COARSE,0.24853292813620975,0.05802706581777824
4.284,CW,COARSE,0.24847491461338003,0.05799998299895367
4.284999999999999,CW,COARSE,0.24841692816390012,0.05797291911542908
4.286,CW,COARSE,0.2483589687688433,0.05794587414966316
4.287,CW,COARSE,0.24830103640930068,0.05791884808413447
4.287999999999999,CW,COARSE,0.2482431310663808,0.057891840901341314
4.289,CW,COARSE,0.2481852527212096,0.05786485258380169
4.289999999999999,CW,COARSE,0.2481274013549306,0.05783788311405337
4.2909999999999995,CW,COARSE,0.2480695769487047,0.057810932474653826
4.292,CW,COARSE,0.2480117794837103,0.05778400064818017
4.292999999999999,CW,COARSE,0.2479540089411432,0.05775708761722919
4.294,CW,COARSE,0.24789626530221648,0.05773019336441725
4.295,CW,COARSE,0.2478385485481607,0.057703317872380346
4.295999999999999,CW,COARSE,0.2477808586602239,0.0576764611237741
4.297,CW,COARSE,0.24772319561967113,0.05764962310127354
4.297999999999999,CW,COARSE,0.24766555940778512,0.05762280378757341
4.2989999999999995,CW,COARSE,0.2476079500058655,0.05759600316538774
4.3,CW,COARSE,0.24755036739522954,0.057569221217450214
4.300999999999999,CW,COARSE,0.24749281155721162,0.05754245792651391
4.302,CW,COARSE,0.24743528247316326,0.05751571327535131
4.302999999999999,CW,COARSE,0.24737778012445338,0.05748898724675434
4.303999999999999,CW,COARSE,0.24732030449246797,0.05746227982353423
4.305,CW,COARSE,0.24726285555861025,0.05743559098852168
4.305999999999999,CW,COARSE,0.2472054333043006,0.05740892072456666
4.3069999999999995,CW,COARSE,0.2471480377109765,0.057382269014538405
4.308,CW,COARSE,0.2470906687600925,0.057355635841325525
4.308999999999999,CW,COARSE,0.2470333264331206,0.057329021187835894
4.31,CW,COARSE,0.24697601071154932,0.05730242503699647
4.310999999999999,CW,COARSE,0.24691872157688477,0.05727584737175363
4.311999999999999,CW,COARSE,0.24686145901064965,0.05724928817507275
4.313,CW,COARSE,0.24680422299438404,0.057222747429938534
4.313999999999999,CW,COARSE,0.24674701350964492,0.057196225119354745
4.3149999999999995,CW,COARSE,0.24668983053800614,0.057169721226344256
4.316,CW,COARSE,0.24663267406105865,0.05714323573394905
4.316999999999999,CW,COARSE,0.24657554406041038,0.0571167686252302
4.318,CW,COARSE,0.24651844051768596,0.057090319883267786
4.318999999999999,CW,COARSE,0.24646136341452723,0.05706388949116097
4.319999999999999,CW,COARSE,0.24640431273259267,0.05703747743202785
4.321,CW,COARSE,0.2463472884535578,0.0570110836890055
4.321999999999999,CW,COARSE,0.24629029055911492,0.056984708245250024
4.3229999999999995,CW,COARSE,0.24623331903097315,0.05695835108393637
4.324,CW,COARSE,0.24617637385085847,0.05693201218825839
4.324999999999999,CW,COARSE,0.24611945500051371,0.056905691541428945
4.326,CW,COARSE,0.24606256246169825,0.05687938912667955
4.326999999999999,CW,COARSE,0.24600569621618856,0.05685310492726074
4.327999999999999,CW,COARSE,0.24594885624577753,0.05682683892644171
4.329,CW,COARSE,0.245892042532275,0.056800591107510595
4.329999999999999,CW,COARSE,0.24583525505750745,0.05677436145377418
4.3309999999999995,CW,COARSE,0.24577849380331798,0.056748149948558
4.332,CW,COARSE,0.2457217587515664,0.05672195657520635
4.332999999999999,CW,COARSE,0.24566504988412918,0.05669578131708223
4.334,CW,COARSE,0.24560836718289936,0.05666962415756722
4.334999999999999,CW,COARSE,0.2455517106297867,0.056643485080061666
4.335999999999999,CW,COARSE,0.24549508020671745,0.05661736406798445
4.337,CW,COARSE,0.2454384758956344,0.05659126110477306
4.337999999999999,CW,COARSE,0.24538189767849714,0.05656517617388369
4.3389999999999995,CW,COARSE,0.2453253455372814,0.05653910925879083
4.34,CW,COARSE,0.24526881945397977,0.056513060342987795
4.340999999999999,CW,COARSE,0.24521231941060115,0.056487029409986206
4.342,CW,COARSE,0.24515584538917098,0.056461016443316234
4.342999999999999,CW,COARSE,0.24509939737173125,0.056435021426526545
4.343999999999999,CW,COARSE,0.2450429753403401,0.056409044343184174
4.345,CW,COARSE,0.2449865792770725,0.05638308517687462
4.345999999999999,CW,COARSE,0.2449302091640195,0.05635714391120177
4.3469999999999995,CW,COARSE,0.2448738649832887,0.05633122052978787
4.348,CW,COARSE,0.24481754671700393,0.056305315016273505
4.348999999999999,CW,COARSE,0.24476125434730564,0.056279427354317645
4.35,CW,COARSE,0.24470498785635023,0.05625355752759743
4.350999999999999,CW,COARSE,0.2446487472263108,0.05622770551980848
4.351999999999999,CW,COARSE,0.24459253243937643,0.05620187131466442
4.353,CW,COARSE,0.24453634347775263,0.05617605489589733
4.353999999999999,CW,COARSE,0.24448018032366126,0.05615025624725741
4.3549999999999995,CW,COARSE,0.24442404295934017,0.05612447535251301
4.356,CW,COARSE,0.24436793136704368,0.0560987121954507
4.356999999999999,CW,COARSE,0.24431184552904214,0.05607296675987519
4.358,CW,COARSE,0.24425578542762214,0.05604723902960927
4.358999999999999,CW,COARSE,0.2441997510450865,0.05602152898849387
4.359999999999999,CW,COARSE,0.24414374236375416,0.05599583662038796
4.361,CW,COARSE,0.2440877593659601,0.055970161909168585
4.361999999999999,CW,COARSE,0.24403180203405556,0.05594450483873081
4.3629999999999995,CW,COARSE,0.24397587035040777,0.05591886539298771
4.364,CW,COARSE,0.2439199642974,0.05589324355587031
4.364999999999999,CW,COARSE,0.24386408385743186,0.0558676393113277
4.366,CW,COARSE,0.2438082290129185,0.055842052643326756
4.366999999999999,CW,COARSE,0.24375239974629168,0.05581648353585241
4.367999999999999,CW,COARSE,0.24369659603999866,0.05579093197290738
4.369,CW,COARSE,0.24364081787650296,0.05576539793851233
4.369999999999999,CW,COARSE,0.2435850652382841,0.05573988141670575
4.3709999999999996,CW,COARSE,0.24352933810783736,0.055714382391543936
4.372,CW,COARSE,0.2434736364676741,0.05568890084710102
4.372999999999999,CW,COARSE,0.24341796030032156,0.05566343676746891
4.374,CW,COARSE,0.2433623095883229,0.05563799013675724
4.374999999999999,CW,COARSE,0.24330668431423702,0.055612560939093454
4.3759999999999994,CW,COARSE,0.24325108446063895,0.05558714915862261
4.377,CW,COARSE,0.2431955100101193,0.05556175477950752
4.377999999999999,CW,COARSE,0.24313996094528476,0.05553637778592874
4.379,CW,COARSE,0.24308443724875756,0.05551101816208429
4.38,CW,COARSE,0.24302893890317592,0.05548567589218999
4.380999999999999,CW,COARSE,0.24297346589119376,0.05546035096047918
4.382,CW,COARSE,0.2429180181954808,0.05543504335120283
4.382999999999999,CW,COARSE,0.24286259579872252,0.055409753048629405
4.3839999999999995,CW,COARSE,0.2428071986836199,0.055384480037044964
4.385,CW,COARSE,0.24275182683288996,0.05535922430075305
4.385999999999999,CW,COARSE,0.2426964802292652,0.05533398582407474
